수송일자,호선명,역번호,역명,승하차구분,승객유형,06시간대이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,월,년
2023-08-18,2.0,230,신림,승차,직원,7,9,23,26,17,6,6,7,13,15,8,22,14,14,13,11,6,10,8,7.0,8,2023
2023-08-18,2.0,230,신림,승차,영어 일반,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,8,2023
2023-08-18,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-18,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,2023
2023-08-18,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-18,2.0,230,신림,하차,일반,96,413,809,1406,1153,848,754,942,1233,1382,1712,2662,3797,7464,6786,3790,3704,3740,2578,1153.0,8,2023
2023-08-18,2.0,230,신림,하차,어린이,0,0,1,1,1,8,7,4,9,11,4,8,8,13,11,10,5,6,6,2.0,8,2023
2023-08-18,2.0,230,신림,하차,중고생,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0.0,8,2023
2023-08-18,2.0,230,신림,하차,청소년,0,8,136,28,11,12,9,12,36,35,73,125,63,68,96,73,35,69,40,13.0,8,2023
2023-08-18,2.0,230,신림,하차,우대권,44,180,183,265,327,460,474,453,429,490,599,739,607,486,395,315,236,171,77,13.0,8,2023
2023-08-18,2.0,230,신림,하차,직원,2,5,9,13,16,5,11,4,11,20,7,19,15,31,21,13,10,9,8,7.0,8,2023
2023-08-18,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0.0,8,2023
2023-08-18,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.0,8,2023
2023-08-18,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,8,2023
2023-08-18,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,승차,일반,786,1203,1773,3054,3140,2668,2662,2860,2668,2426,2232,2367,2371,1902,1418,1274,1263,1100,640,2.0,8,2023
2023-08-19,2.0,230,신림,승차,어린이,0,0,1,3,19,16,19,24,23,25,19,24,14,13,10,7,2,1,0,0.0,8,2023
2023-08-19,2.0,230,신림,승차,중고생,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,승차,청소년,0,18,26,44,58,51,53,84,71,91,69,77,107,61,56,52,64,54,12,0.0,8,2023
2023-08-19,2.0,230,신림,승차,우대권,280,247,263,296,439,476,515,462,405,450,352,437,335,390,256,181,116,66,16,0.0,8,2023
2023-08-19,2.0,230,신림,승차,직원,8,5,11,21,12,6,5,15,5,6,9,14,5,13,16,6,8,3,4,0.0,8,2023
2023-08-19,2.0,230,신림,승차,영어 일반,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,승차,일어 일반,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.0,8,2023
2023-08-19,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,하차,일반,107,401,495,802,1013,1039,1182,1493,1842,2021,1989,2568,2889,2900,2616,2627,3173,2903,2626,14.0,8,2023
2023-08-19,2.0,230,신림,하차,어린이,0,0,0,0,3,8,20,23,14,22,23,25,24,20,11,17,15,5,2,0.0,8,2023
2023-08-19,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,하차,청소년,0,6,10,10,30,38,40,63,85,53,76,97,102,90,76,81,67,83,51,1.0,8,2023
2023-08-19,2.0,230,신림,하차,우대권,38,155,130,192,260,409,484,521,365,393,449,506,480,356,325,266,245,141,88,0.0,8,2023
2023-08-19,2.0,230,신림,하차,직원,4,4,8,9,15,9,5,9,5,9,10,8,7,22,13,10,9,5,13,2.0,8,2023
2023-08-19,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0.0,8,2023
2023-08-19,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,승차,일반,443,783,1003,1777,2172,2130,2005,2175,2008,1854,1715,1794,1491,1412,1264,1083,930,848,393,0.0,8,2023
2023-08-20,2.0,230,신림,승차,어린이,0,1,2,8,5,12,8,21,23,25,10,26,18,15,9,5,0,3,0,0.0,8,2023
2023-08-20,2.0,230,신림,승차,중고생,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,승차,청소년,4,9,14,43,47,49,50,73,73,95,75,55,72,69,49,34,32,21,13,0.0,8,2023
2023-08-20,2.0,230,신림,승차,우대권,182,175,159,259,398,458,330,332,404,476,354,353,236,307,291,127,96,62,19,0.0,8,2023
2023-08-20,2.0,230,신림,승차,직원,3,2,4,11,10,7,9,5,7,5,14,8,21,8,3,8,7,3,5,1.0,8,2023
2023-08-20,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,승차,일어 일반,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,승차,중국어 일반,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,하차,일반,70,361,310,491,671,779,930,998,1293,1403,1649,1857,2090,2265,2329,2351,2546,2204,1727,2.0,8,2023
2023-08-20,2.0,230,신림,하차,어린이,0,0,0,0,6,12,6,12,17,18,19,12,13,20,6,4,6,3,0,0.0,8,2023
2023-08-20,2.0,230,신림,하차,중고생,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0.0,8,2023
2023-08-20,2.0,230,신림,하차,청소년,3,3,3,9,31,27,37,42,60,89,59,85,80,85,96,67,36,51,25,0.0,8,2023
2023-08-20,2.0,230,신림,하차,우대권,22,126,127,146,290,375,436,339,313,325,362,378,408,308,335,211,163,91,61,1.0,8,2023
2023-08-20,2.0,230,신림,하차,직원,1,1,3,8,18,5,7,6,4,6,14,3,12,19,4,5,8,2,6,0.0,8,2023
2023-08-20,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,8,2023
2023-08-20,2.0,230,신림,하차,중국어 일반,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0.0,8,2023
2023-08-21,2.0,230,신림,승차,일반,1056,2589,7549,10470,5205,2167,1602,1668,1549,1375,1297,1559,1741,2120,1381,1044,918,816,456,138.0,8,2023
2023-08-21,2.0,230,신림,승차,어린이,0,0,6,4,5,5,8,6,6,14,15,9,5,3,0,1,1,0,0,0.0,8,2023
2023-08-21,2.0,230,신림,승차,중고생,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0,8,2023
2023-08-21,2.0,230,신림,승차,청소년,6,45,110,44,26,17,14,18,25,13,63,146,71,53,43,42,45,27,8,0.0,8,2023
2023-08-21,2.0,230,신림,승차,우대권,411,405,476,523,610,516,540,442,452,433,481,405,291,271,181,131,96,51,19,3.0,8,2023
2023-08-21,2.0,230,신림,승차,직원,4,9,30,19,9,13,7,5,3,15,18,9,11,9,8,4,3,6,4,6.0,8,2023
2023-08-21,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,2,0,0,0,0,5,0,0,4,0,0,1,0,0.0,8,2023
2023-08-21,2.0,230,신림,승차,일어 일반,0,0,0,0,2,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0.0,8,2023
2023-08-21,2.0,230,신림,하차,일반,87,430,778,1364,1129,818,787,953,1075,1184,1720,2246,3703,8201,6854,3796,3583,3043,1682,687.0,8,2023
2023-08-21,2.0,230,신림,하차,어린이,0,0,1,4,0,6,5,9,4,7,5,11,8,11,9,0,8,0,1,2.0,8,2023
2023-08-21,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0.0,8,2023
2023-08-21,2.0,230,신림,하차,청소년,0,7,129,24,5,10,11,12,13,26,81,82,56,54,66,46,47,50,31,5.0,8,2023
2023-08-21,2.0,230,신림,하차,우대권,52,185,169,270,409,364,505,428,411,498,663,660,596,497,335,238,199,120,44,10.0,8,2023
2023-08-21,2.0,230,신림,하차,직원,1,6,11,8,19,17,10,5,2,18,15,10,17,31,12,5,4,9,4,5.0,8,2023
2023-08-21,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,0.0,8,2023
2023-08-21,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0.0,8,2023
2023-08-22,2.0,230,신림,승차,일반,965,2425,7582,11189,5612,2269,1511,1702,1491,1294,1210,1491,1888,2053,1304,1044,1061,816,450,118.0,8,2023
2023-08-22,2.0,230,신림,승차,어린이,1,1,0,5,10,5,8,7,5,12,3,2,10,1,4,2,0,1,0,0.0,8,2023
2023-08-22,2.0,230,신림,승차,중고생,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,8,2023
2023-08-22,2.0,230,신림,승차,청소년,7,29,110,59,23,8,19,10,12,8,26,132,100,58,39,39,43,30,8,1.0,8,2023
2023-08-22,2.0,230,신림,승차,우대권,396,402,457,474,538,498,480,548,438,452,417,372,341,243,190,114,98,42,11,4.0,8,2023
2023-08-22,2.0,230,신림,승차,직원,3,10,22,21,12,8,5,6,5,12,8,16,26,12,20,6,11,7,5,10.0,8,2023
2023-08-22,2.0,230,신림,승차,영어 일반,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,8,2023
2023-08-22,2.0,230,신림,승차,일어 일반,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.0,8,2023
2023-08-22,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-22,2.0,230,신림,승차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,8,2023
2023-08-22,2.0,230,신림,하차,일반,82,382,788,1407,1051,838,764,951,1015,1156,1668,2234,3702,7931,7119,3830,3598,3555,1890,690.0,8,2023
2023-08-22,2.0,230,신림,하차,어린이,0,0,0,1,6,6,6,3,7,5,3,5,8,9,4,4,5,5,0,0.0,8,2023
2023-08-22,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,8,2023
2023-08-22,2.0,230,신림,하차,청소년,1,6,136,24,4,9,7,15,11,16,32,82,74,66,52,48,47,72,27,6.0,8,2023
2023-08-22,2.0,230,신림,하차,우대권,44,169,171,290,393,454,429,466,444,487,608,621,557,463,318,252,182,138,58,6.0,8,2023
2023-08-22,2.0,230,신림,하차,직원,2,3,6,11,13,9,11,4,7,14,11,12,25,33,23,4,6,7,6,8.0,8,2023
2023-08-22,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.0,8,2023
2023-08-22,2.0,230,신림,하차,일어 일반,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,8,2023
2023-08-22,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,8,2023
2023-08-22,2.0,230,신림,하차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,8,2023
2023-08-23,2.0,230,신림,승차,일반,922,2341,7528,10998,5643,2213,1492,1553,1522,1230,1216,1410,1792,2256,1248,1095,1050,958,560,143.0,8,2023
2023-08-23,2.0,230,신림,승차,어린이,0,0,0,4,6,1,4,3,2,1,6,3,4,8,5,3,1,2,0,0.0,8,2023
2023-08-23,2.0,230,신림,승차,중고생,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0.0,8,2023
2023-08-23,2.0,230,신림,승차,청소년,3,32,107,51,24,14,16,18,13,15,37,154,91,58,45,29,44,29,10,3.0,8,2023
2023-08-23,2.0,230,신림,승차,우대권,405,381,465,477,519,475,399,434,366,344,414,373,347,392,225,127,100,56,16,5.0,8,2023
2023-08-23,2.0,230,신림,승차,직원,11,13,27,25,16,7,15,8,12,13,1,16,17,10,6,5,1,5,6,5.0,8,2023
2023-08-23,2.0,230,신림,승차,영어 일반,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.0,8,2023
2023-08-23,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-23,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,8,2023
2023-08-23,2.0,230,신림,하차,일반,86,382,781,1403,1037,798,779,846,1022,1162,1524,2238,3671,8162,6687,3963,3611,3287,2035,857.0,8,2023
2023-08-23,2.0,230,신림,하차,어린이,0,0,0,2,1,3,0,0,1,4,2,3,6,9,4,4,2,2,3,0.0,8,2023
2023-08-23,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0.0,8,2023
2023-08-23,2.0,230,신림,하차,청소년,3,7,131,23,6,7,10,12,12,22,34,85,76,57,53,48,48,70,28,6.0,8,2023
2023-08-23,2.0,230,신림,하차,우대권,41,156,181,259,316,425,473,424,407,454,599,588,515,434,310,243,178,143,63,17.0,8,2023
2023-08-23,2.0,230,신림,하차,직원,9,7,14,9,16,13,12,10,11,10,5,7,16,29,14,10,1,7,4,3.0,8,2023
2023-08-23,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2.0,8,2023
2023-08-23,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.0,8,2023
2023-08-23,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,승차,일반,889,2279,7399,10809,5771,2308,1643,1729,1669,1413,1366,1668,2062,2294,1458,1189,1115,964,578,173.0,8,2023
2023-08-24,2.0,230,신림,승차,어린이,0,0,2,4,3,2,0,2,2,2,7,7,5,4,4,0,0,2,0,0.0,8,2023
2023-08-24,2.0,230,신림,승차,중고생,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,승차,청소년,5,34,113,50,29,24,17,21,16,24,33,138,121,62,43,54,32,38,15,3.0,8,2023
2023-08-24,2.0,230,신림,승차,우대권,391,355,455,444,544,512,473,511,465,485,487,449,405,405,211,151,107,54,23,6.0,8,2023
2023-08-24,2.0,230,신림,승차,직원,11,9,18,19,13,14,9,9,9,4,6,11,31,14,3,8,1,5,6,3.0,8,2023
2023-08-24,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,승차,일어 일반,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,승차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,하차,일반,90,375,762,1403,1184,810,809,911,1130,1150,1733,2286,3716,7873,6680,4058,3831,3698,2291,924.0,8,2023
2023-08-24,2.0,230,신림,하차,어린이,0,2,0,1,0,2,0,0,2,2,4,2,14,6,5,3,1,4,0,0.0,8,2023
2023-08-24,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0.0,8,2023
2023-08-24,2.0,230,신림,하차,청소년,0,6,129,28,8,5,6,16,20,20,49,78,86,76,45,34,50,59,25,13.0,8,2023
2023-08-24,2.0,230,신림,하차,우대권,46,147,180,250,361,445,557,489,489,479,705,643,544,485,365,265,184,142,54,15.0,8,2023
2023-08-24,2.0,230,신림,하차,직원,9,3,6,10,16,15,12,10,8,4,7,10,25,19,14,7,6,6,2,6.0,8,2023
2023-08-24,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0.0,8,2023
2023-08-24,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,0,2.0,8,2023
2023-08-24,2.0,230,신림,하차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,승차,일반,998,2308,7068,10781,5404,2471,1689,1860,1654,1564,1466,1880,2289,2688,1715,1320,1316,1165,821,234.0,8,2023
2023-08-25,2.0,230,신림,승차,어린이,0,0,2,4,1,7,2,3,4,2,14,17,6,7,4,6,6,2,2,0.0,8,2023
2023-08-25,2.0,230,신림,승차,중고생,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,승차,청소년,2,36,113,66,37,15,22,23,22,29,129,105,115,86,77,73,82,52,25,4.0,8,2023
2023-08-25,2.0,230,신림,승차,우대권,401,405,425,490,559,560,543,552,479,528,455,455,404,390,274,164,116,87,33,7.0,8,2023
2023-08-25,2.0,230,신림,승차,직원,3,14,22,20,14,13,20,6,7,17,14,7,11,15,7,9,14,1,2,5.0,8,2023
2023-08-25,2.0,230,신림,승차,영어 일반,0,0,0,2,0,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,승차,일어 일반,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,하차,일반,94,389,785,1398,1107,882,830,1006,1211,1419,1770,2395,4309,8031,6007,3977,3622,3839,2596,1242.0,8,2023
2023-08-25,2.0,230,신림,하차,어린이,0,1,0,3,0,3,0,4,7,6,6,12,5,20,16,4,1,4,1,0.0,8,2023
2023-08-25,2.0,230,신림,하차,중고생,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,8,2023
2023-08-25,2.0,230,신림,하차,청소년,0,7,107,36,8,18,12,23,44,22,87,114,104,85,60,65,40,66,42,13.0,8,2023
2023-08-25,2.0,230,신림,하차,우대권,43,162,188,259,314,399,535,490,477,531,650,668,682,607,409,311,238,161,75,18.0,8,2023
2023-08-25,2.0,230,신림,하차,직원,4,5,7,10,21,14,26,6,5,17,13,11,17,21,16,11,9,5,3,8.0,8,2023
2023-08-25,2.0,230,신림,하차,영어 일반,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,8,2023
2023-08-25,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0.0,8,2023
2023-08-26,2.0,230,신림,승차,일반,817,1220,1756,3105,3290,2798,2651,2932,2696,2364,2334,2395,2247,1881,1508,1354,1140,1093,645,2.0,8,2023
2023-08-26,2.0,230,신림,승차,어린이,0,1,0,10,16,19,22,26,43,28,19,28,13,12,11,11,2,0,4,0.0,8,2023
2023-08-26,2.0,230,신림,승차,중고생,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0.0,8,2023
2023-08-26,2.0,230,신림,승차,청소년,4,8,30,59,63,65,73,84,95,61,57,88,74,49,75,39,47,23,14,0.0,8,2023
2023-08-26,2.0,230,신림,승차,우대권,286,267,258,327,481,549,511,465,445,398,405,476,362,362,256,205,85,87,18,0.0,8,2023
2023-08-26,2.0,230,신림,승차,직원,3,3,7,19,14,9,9,3,6,4,10,14,8,5,8,6,5,7,11,5.0,8,2023
2023-08-26,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0.0,8,2023
2023-08-26,2.0,230,신림,승차,일어 일반,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,2023
2023-08-26,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,8,2023
2023-08-26,2.0,230,신림,하차,일반,103,392,452,737,940,1018,1111,1445,1767,1803,1907,2668,2999,2785,2934,2777,3123,2816,2687,82.0,8,2023
2023-08-26,2.0,230,신림,하차,어린이,0,0,0,1,7,13,17,22,24,23,21,33,19,23,25,10,7,8,5,1.0,8,2023
2023-08-26,2.0,230,신림,하차,중고생,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0.0,8,2023
2023-08-26,2.0,230,신림,하차,청소년,1,1,11,14,23,34,34,71,54,72,78,87,102,84,89,64,64,80,51,1.0,8,2023
2023-08-26,2.0,230,신림,하차,우대권,40,158,160,195,243,427,510,468,402,383,462,534,518,452,386,264,209,138,96,2.0,8,2023
2023-08-26,2.0,230,신림,하차,직원,3,4,3,12,13,5,11,6,5,4,5,8,12,7,13,3,9,4,8,4.0,8,2023
2023-08-26,2.0,230,신림,하차,영어 일반,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,1,0.0,8,2023
2023-08-26,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0.0,8,2023
2023-08-26,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,승차,일반,424,783,1050,1807,2369,2132,2097,2271,2143,1867,1781,1839,1701,1552,1200,1035,1018,741,412,0.0,8,2023
2023-08-27,2.0,230,신림,승차,어린이,0,1,1,12,8,14,16,23,35,21,30,37,8,15,2,5,2,1,1,0.0,8,2023
2023-08-27,2.0,230,신림,승차,중고생,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,승차,청소년,0,8,20,35,55,57,58,85,109,66,75,78,62,62,54,64,32,20,6,0.0,8,2023
2023-08-27,2.0,230,신림,승차,우대권,166,188,174,287,449,433,355,398,397,417,359,332,359,339,258,140,95,36,11,0.0,8,2023
2023-08-27,2.0,230,신림,승차,직원,8,4,10,17,11,6,13,4,11,5,2,9,11,12,3,15,5,4,3,3.0,8,2023
2023-08-27,2.0,230,신림,승차,영어 일반,0,1,0,0,0,0,3,2,0,0,1,0,3,0,0,1,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,승차,일어 일반,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,2,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,승차,중국어 일반,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,승차,영어 어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,하차,일반,89,316,360,515,694,827,861,1119,1423,1427,1808,2120,2328,2482,2366,2373,2677,2264,1563,0.0,8,2023
2023-08-27,2.0,230,신림,하차,어린이,0,0,0,2,9,9,8,25,18,24,14,15,18,19,19,3,7,2,1,0.0,8,2023
2023-08-27,2.0,230,신림,하차,중고생,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0.0,8,2023
2023-08-27,2.0,230,신림,하차,청소년,1,8,8,12,30,23,34,53,73,80,91,82,103,90,64,78,52,64,25,0.0,8,2023
2023-08-27,2.0,230,신림,하차,우대권,24,122,108,170,259,424,407,402,379,338,436,449,437,370,273,214,117,92,54,0.0,8,2023
2023-08-27,2.0,230,신림,하차,직원,6,4,4,9,20,8,8,9,12,2,5,6,12,27,5,6,6,2,8,0.0,8,2023
2023-08-27,2.0,230,신림,하차,영어 일반,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0.0,8,2023
2023-08-27,2.0,230,신림,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0,8,2023
2023-08-27,2.0,230,신림,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
2023-08-28,2.0,230,신림,승차,일반,965,2384,7302,10832,5468,2181,1575,1637,1523,1287,1312,1518,1776,1943,1269,1035,1016,826,437,112.0,8,2023
2023-08-28,2.0,230,신림,승차,어린이,0,0,1,3,1,1,0,1,2,3,7,5,3,2,1,0,0,2,0,0.0,8,2023
2023-08-28,2.0,230,신림,승차,중고생,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,8,2023
2023-08-28,2.0,230,신림,승차,청소년,6,31,106,51,18,19,24,14,10,13,59,112,81,46,33,42,33,24,12,4.0,8,2023
2023-08-28,2.0,230,신림,승차,우대권,401,389,438,501,516,497,545,477,450,415,452,442,328,245,180,120,82,49,20,4.0,8,2023
2023-08-28,2.0,230,신림,승차,직원,8,12,33,24,12,11,16,9,2,11,11,12,18,7,4,4,2,0,3,3.0,8,2023
2023-08-28,2.0,230,신림,승차,영어 일반,0,0,0,0,0,0,0,3,0,0,4,0,0,1,0,1,1,0,0,0.0,8,2023
2023-08-28,2.0,230,신림,승차,일어 일반,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,8,2023
