datetime,연,월,일,시간,요일,주말,공휴일,외국인,우대권,일반
2022-10-20 18:00:00,2022,10,20,18,3,0,0,21.0,562.0,19717.0
2022-10-20 19:00:00,2022,10,20,19,3,0,0,10.0,364.0,11678.0
2022-10-20 20:00:00,2022,10,20,20,3,0,0,14.0,304.0,7888.0
2022-10-20 21:00:00,2022,10,20,21,3,0,0,10.0,282.0,8571.0
2022-10-20 22:00:00,2022,10,20,22,3,0,0,5.0,159.0,7877.0
2022-10-20 23:00:00,2022,10,20,23,3,0,0,11.0,53.0,3856.0
2022-10-21 00:00:00,2022,10,21,0,4,0,0,2.0,10.0,911.0
2022-10-21 05:00:00,2022,10,21,5,4,0,0,0.0,303.0,471.0
2022-10-21 06:00:00,2022,10,21,6,4,0,0,0.0,639.0,2075.0
2022-10-21 07:00:00,2022,10,21,7,4,0,0,2.0,450.0,7396.0
2022-10-21 08:00:00,2022,10,21,8,4,0,0,3.0,569.0,15400.0
2022-10-21 09:00:00,2022,10,21,9,4,0,0,15.0,708.0,13698.0
2022-10-21 10:00:00,2022,10,21,10,4,0,0,15.0,856.0,6476.0
2022-10-21 11:00:00,2022,10,21,11,4,0,0,15.0,880.0,5275.0
2022-10-21 12:00:00,2022,10,21,12,4,0,0,13.0,866.0,5838.0
2022-10-21 13:00:00,2022,10,21,13,4,0,0,21.0,899.0,7050.0
2022-10-21 14:00:00,2022,10,21,14,4,0,0,23.0,1094.0,6461.0
2022-10-21 15:00:00,2022,10,21,15,4,0,0,21.0,1213.0,7759.0
2022-10-21 16:00:00,2022,10,21,16,4,0,0,29.0,967.0,9598.0
2022-10-21 17:00:00,2022,10,21,17,4,0,0,33.0,848.0,14807.0
2022-10-21 18:00:00,2022,10,21,18,4,0,0,15.0,575.0,21285.0
2022-10-21 19:00:00,2022,10,21,19,4,0,0,22.0,385.0,13247.0
2022-10-21 20:00:00,2022,10,21,20,4,0,0,9.0,306.0,7899.0
2022-10-21 21:00:00,2022,10,21,21,4,0,0,11.0,247.0,8019.0
2022-10-21 22:00:00,2022,10,21,22,4,0,0,15.0,196.0,8551.0
2022-10-21 23:00:00,2022,10,21,23,4,0,0,24.0,83.0,4992.0
2022-10-22 00:00:00,2022,10,22,0,5,1,0,2.0,22.0,1678.0
2022-10-22 05:00:00,2022,10,22,5,5,1,0,0.0,207.0,505.0
2022-10-22 06:00:00,2022,10,22,6,5,1,0,0.0,461.0,1169.0
2022-10-22 07:00:00,2022,10,22,7,5,1,0,0.0,268.0,1499.0
2022-10-22 08:00:00,2022,10,22,8,5,1,0,1.0,293.0,3785.0
2022-10-22 09:00:00,2022,10,22,9,5,1,0,13.0,458.0,6858.0
2022-10-22 10:00:00,2022,10,22,10,5,1,0,9.0,517.0,6094.0
2022-10-22 11:00:00,2022,10,22,11,5,1,0,11.0,559.0,6330.0
2022-10-22 12:00:00,2022,10,22,12,5,1,0,19.0,505.0,7459.0
2022-10-22 13:00:00,2022,10,22,13,5,1,0,16.0,481.0,9178.0
2022-10-22 14:00:00,2022,10,22,14,5,1,0,20.0,509.0,8640.0
2022-10-22 15:00:00,2022,10,22,15,5,1,0,17.0,502.0,8506.0
2022-10-22 16:00:00,2022,10,22,16,5,1,0,13.0,490.0,9941.0
2022-10-22 17:00:00,2022,10,22,17,5,1,0,25.0,458.0,10011.0
2022-10-22 18:00:00,2022,10,22,18,5,1,0,21.0,334.0,8448.0
2022-10-22 19:00:00,2022,10,22,19,5,1,0,14.0,291.0,6078.0
2022-10-22 20:00:00,2022,10,22,20,5,1,0,13.0,238.0,5784.0
2022-10-22 21:00:00,2022,10,22,21,5,1,0,8.0,205.0,5839.0
2022-10-22 22:00:00,2022,10,22,22,5,1,0,5.0,124.0,6841.0
2022-10-22 23:00:00,2022,10,22,23,5,1,0,7.0,60.0,3450.0
2022-10-23 00:00:00,2022,10,23,0,6,1,0,0.0,4.0,101.0
2022-10-23 05:00:00,2022,10,23,5,6,1,0,0.0,97.0,465.0
2022-10-23 06:00:00,2022,10,23,6,6,1,0,0.0,304.0,742.0
2022-10-23 07:00:00,2022,10,23,7,6,1,0,0.0,155.0,877.0
2022-10-23 08:00:00,2022,10,23,8,6,1,0,0.0,170.0,1696.0
2022-10-23 09:00:00,2022,10,23,9,6,1,0,1.0,218.0,2798.0
2022-10-23 10:00:00,2022,10,23,10,6,1,0,7.0,291.0,2491.0
2022-10-23 11:00:00,2022,10,23,11,6,1,0,6.0,263.0,3084.0
2022-10-23 12:00:00,2022,10,23,12,6,1,0,13.0,324.0,4276.0
2022-10-23 13:00:00,2022,10,23,13,6,1,0,9.0,328.0,4573.0
2022-10-23 14:00:00,2022,10,23,14,6,1,0,23.0,310.0,4422.0
2022-10-23 15:00:00,2022,10,23,15,6,1,0,17.0,319.0,4834.0
2022-10-23 16:00:00,2022,10,23,16,6,1,0,8.0,311.0,5325.0
2022-10-23 17:00:00,2022,10,23,17,6,1,0,17.0,214.0,5493.0
2022-10-23 18:00:00,2022,10,23,18,6,1,0,15.0,194.0,5112.0
2022-10-23 19:00:00,2022,10,23,19,6,1,0,17.0,148.0,4174.0
2022-10-23 20:00:00,2022,10,23,20,6,1,0,14.0,179.0,4143.0
2022-10-23 21:00:00,2022,10,23,21,6,1,0,20.0,122.0,4022.0
2022-10-23 22:00:00,2022,10,23,22,6,1,0,7.0,85.0,4075.0
2022-10-23 23:00:00,2022,10,23,23,6,1,0,2.0,38.0,1615.0
2022-10-24 00:00:00,2022,10,24,0,0,0,0,0.0,0.0,0.0
2022-10-24 05:00:00,2022,10,24,5,0,0,0,0.0,288.0,443.0
2022-10-24 06:00:00,2022,10,24,6,0,0,0,0.0,622.0,2116.0
2022-10-24 07:00:00,2022,10,24,7,0,0,0,0.0,451.0,7754.0
2022-10-24 08:00:00,2022,10,24,8,0,0,0,3.0,555.0,16397.0
2022-10-24 09:00:00,2022,10,24,9,0,0,0,9.0,744.0,13814.0
2022-10-24 10:00:00,2022,10,24,10,0,0,0,4.0,862.0,6582.0
2022-10-24 11:00:00,2022,10,24,11,0,0,0,14.0,917.0,5109.0
2022-10-24 12:00:00,2022,10,24,12,0,0,0,25.0,826.0,4906.0
2022-10-24 13:00:00,2022,10,24,13,0,0,0,25.0,905.0,5763.0
2022-10-24 14:00:00,2022,10,24,14,0,0,0,20.0,1182.0,5392.0
2022-10-24 15:00:00,2022,10,24,15,0,0,0,18.0,1254.0,5987.0
2022-10-24 16:00:00,2022,10,24,16,0,0,0,26.0,1052.0,7453.0
2022-10-24 17:00:00,2022,10,24,17,0,0,0,22.0,839.0,12781.0
2022-10-24 18:00:00,2022,10,24,18,0,0,0,23.0,553.0,19330.0
2022-10-24 19:00:00,2022,10,24,19,0,0,0,13.0,337.0,11460.0
2022-10-24 20:00:00,2022,10,24,20,0,0,0,5.0,236.0,7320.0
2022-10-24 21:00:00,2022,10,24,21,0,0,0,4.0,217.0,7714.0
2022-10-24 22:00:00,2022,10,24,22,0,0,0,7.0,131.0,6645.0
2022-10-24 23:00:00,2022,10,24,23,0,0,0,9.0,52.0,2466.0
2022-10-25 00:00:00,2022,10,25,0,1,0,0,1.0,6.0,541.0
2022-10-25 05:00:00,2022,10,25,5,1,0,0,0.0,301.0,425.0
2022-10-25 06:00:00,2022,10,25,6,1,0,0,4.0,617.0,2161.0
2022-10-25 07:00:00,2022,10,25,7,1,0,0,0.0,443.0,7992.0
2022-10-25 08:00:00,2022,10,25,8,1,0,0,2.0,529.0,16106.0
2022-10-25 09:00:00,2022,10,25,9,1,0,0,3.0,749.0,13859.0
2022-10-25 10:00:00,2022,10,25,10,1,0,0,5.0,877.0,7189.0
2022-10-25 11:00:00,2022,10,25,11,1,0,0,8.0,867.0,4866.0
2022-10-25 12:00:00,2022,10,25,12,1,0,0,10.0,831.0,4910.0
2022-10-25 13:00:00,2022,10,25,13,1,0,0,14.0,897.0,5676.0
2022-10-25 14:00:00,2022,10,25,14,1,0,0,18.0,1191.0,5490.0
2022-10-25 15:00:00,2022,10,25,15,1,0,0,25.0,1260.0,6305.0
2022-10-25 16:00:00,2022,10,25,16,1,0,0,13.0,1002.0,7731.0
2022-10-25 17:00:00,2022,10,25,17,1,0,0,14.0,808.0,13130.0
2022-10-25 18:00:00,2022,10,25,18,1,0,0,24.0,525.0,19934.0
2022-10-25 19:00:00,2022,10,25,19,1,0,0,13.0,362.0,12088.0
2022-10-25 20:00:00,2022,10,25,20,1,0,0,9.0,279.0,7818.0
2022-10-25 21:00:00,2022,10,25,21,1,0,0,19.0,240.0,8236.0
2022-10-25 22:00:00,2022,10,25,22,1,0,0,8.0,165.0,7540.0
2022-10-25 23:00:00,2022,10,25,23,1,0,0,7.0,45.0,3727.0
2022-10-26 00:00:00,2022,10,26,0,2,0,0,0.0,10.0,877.0
2022-10-26 05:00:00,2022,10,26,5,2,0,0,0.0,302.0,448.0
2022-10-26 06:00:00,2022,10,26,6,2,0,0,1.0,639.0,2119.0
2022-10-26 07:00:00,2022,10,26,7,2,0,0,0.0,442.0,8081.0
2022-10-26 08:00:00,2022,10,26,8,2,0,0,3.0,550.0,15803.0
2022-10-26 09:00:00,2022,10,26,9,2,0,0,5.0,691.0,14040.0
2022-10-26 10:00:00,2022,10,26,10,2,0,0,14.0,850.0,6523.0
2022-10-26 11:00:00,2022,10,26,11,2,0,0,13.0,806.0,4834.0
2022-10-26 12:00:00,2022,10,26,12,2,0,0,16.0,789.0,4946.0
2022-10-26 13:00:00,2022,10,26,13,2,0,0,18.0,889.0,5963.0
2022-10-26 14:00:00,2022,10,26,14,2,0,0,16.0,1137.0,5567.0
2022-10-26 15:00:00,2022,10,26,15,2,0,0,12.0,1228.0,6482.0
2022-10-26 16:00:00,2022,10,26,16,2,0,0,9.0,1024.0,7673.0
2022-10-26 17:00:00,2022,10,26,17,2,0,0,24.0,798.0,13599.0
2022-10-26 18:00:00,2022,10,26,18,2,0,0,22.0,578.0,19801.0
2022-10-26 19:00:00,2022,10,26,19,2,0,0,21.0,347.0,11626.0
2022-10-26 20:00:00,2022,10,26,20,2,0,0,10.0,257.0,7803.0
2022-10-26 21:00:00,2022,10,26,21,2,0,0,27.0,239.0,8542.0
2022-10-26 22:00:00,2022,10,26,22,2,0,0,10.0,150.0,7735.0
2022-10-26 23:00:00,2022,10,26,23,2,0,0,4.0,60.0,3606.0
2022-10-27 00:00:00,2022,10,27,0,3,0,0,5.0,18.0,944.0
2022-10-27 05:00:00,2022,10,27,5,3,0,0,0.0,281.0,442.0
2022-10-27 06:00:00,2022,10,27,6,3,0,0,0.0,642.0,2173.0
2022-10-27 07:00:00,2022,10,27,7,3,0,0,0.0,437.0,7811.0
2022-10-27 08:00:00,2022,10,27,8,3,0,0,3.0,547.0,15816.0
2022-10-27 09:00:00,2022,10,27,9,3,0,0,7.0,720.0,13933.0
2022-10-27 10:00:00,2022,10,27,10,3,0,0,3.0,859.0,6802.0
2022-10-27 11:00:00,2022,10,27,11,3,0,0,5.0,867.0,4720.0
2022-10-27 12:00:00,2022,10,27,12,3,0,0,7.0,769.0,4945.0
2022-10-27 13:00:00,2022,10,27,13,3,0,0,22.0,847.0,5899.0
2022-10-27 14:00:00,2022,10,27,14,3,0,0,10.0,1167.0,5594.0
2022-10-27 15:00:00,2022,10,27,15,3,0,0,23.0,1254.0,6316.0
2022-10-27 16:00:00,2022,10,27,16,3,0,0,18.0,967.0,7871.0
2022-10-27 17:00:00,2022,10,27,17,3,0,0,15.0,852.0,13470.0
2022-10-27 18:00:00,2022,10,27,18,3,0,0,8.0,570.0,19715.0
2022-10-27 19:00:00,2022,10,27,19,3,0,0,10.0,364.0,11929.0
2022-10-27 20:00:00,2022,10,27,20,3,0,0,19.0,305.0,7746.0
2022-10-27 21:00:00,2022,10,27,21,3,0,0,12.0,252.0,8687.0
2022-10-27 22:00:00,2022,10,27,22,3,0,0,21.0,167.0,8236.0
2022-10-27 23:00:00,2022,10,27,23,3,0,0,2.0,58.0,4084.0
2022-10-28 00:00:00,2022,10,28,0,4,0,0,0.0,12.0,1099.0
2022-10-28 05:00:00,2022,10,28,5,4,0,0,0.0,310.0,457.0
2022-10-28 06:00:00,2022,10,28,6,4,0,0,0.0,619.0,2059.0
2022-10-28 07:00:00,2022,10,28,7,4,0,0,0.0,456.0,7189.0
2022-10-28 08:00:00,2022,10,28,8,4,0,0,5.0,557.0,15241.0
2022-10-28 09:00:00,2022,10,28,9,4,0,0,5.0,699.0,13503.0
2022-10-28 10:00:00,2022,10,28,10,4,0,0,1.0,828.0,6713.0
2022-10-28 11:00:00,2022,10,28,11,4,0,0,8.0,851.0,5433.0
2022-10-28 12:00:00,2022,10,28,12,4,0,0,11.0,763.0,5548.0
2022-10-28 13:00:00,2022,10,28,13,4,0,0,16.0,836.0,6653.0
2022-10-28 14:00:00,2022,10,28,14,4,0,0,19.0,1156.0,6786.0
2022-10-28 15:00:00,2022,10,28,15,4,0,0,18.0,1160.0,7710.0
2022-10-28 16:00:00,2022,10,28,16,4,0,0,28.0,1002.0,9905.0
2022-10-28 17:00:00,2022,10,28,17,4,0,0,16.0,814.0,15124.0
2022-10-28 18:00:00,2022,10,28,18,4,0,0,20.0,547.0,21599.0
2022-10-28 19:00:00,2022,10,28,19,4,0,0,24.0,408.0,13407.0
2022-10-28 20:00:00,2022,10,28,20,4,0,0,12.0,296.0,8227.0
2022-10-28 21:00:00,2022,10,28,21,4,0,0,18.0,235.0,8122.0
2022-10-28 22:00:00,2022,10,28,22,4,0,0,10.0,179.0,9146.0
2022-10-28 23:00:00,2022,10,28,23,4,0,0,6.0,62.0,5621.0
2022-10-29 00:00:00,2022,10,29,0,5,1,0,6.0,22.0,1814.0
2022-10-29 05:00:00,2022,10,29,5,5,1,0,0.0,175.0,605.0
2022-10-29 06:00:00,2022,10,29,6,5,1,0,1.0,468.0,1194.0
2022-10-29 07:00:00,2022,10,29,7,5,1,0,0.0,253.0,1457.0
2022-10-29 08:00:00,2022,10,29,8,5,1,0,1.0,270.0,3672.0
2022-10-29 09:00:00,2022,10,29,9,5,1,0,7.0,433.0,6626.0
2022-10-29 10:00:00,2022,10,29,10,5,1,0,6.0,454.0,5591.0
2022-10-29 11:00:00,2022,10,29,11,5,1,0,11.0,602.0,6481.0
2022-10-29 12:00:00,2022,10,29,12,5,1,0,22.0,501.0,7431.0
2022-10-29 13:00:00,2022,10,29,13,5,1,0,17.0,514.0,8448.0
2022-10-29 14:00:00,2022,10,29,14,5,1,0,20.0,509.0,8100.0
2022-10-29 15:00:00,2022,10,29,15,5,1,0,17.0,586.0,8639.0
2022-10-29 16:00:00,2022,10,29,16,5,1,0,24.0,587.0,10511.0
2022-10-29 17:00:00,2022,10,29,17,5,1,0,33.0,432.0,10093.0
2022-10-29 18:00:00,2022,10,29,18,5,1,0,13.0,341.0,8887.0
2022-10-29 19:00:00,2022,10,29,19,5,1,0,13.0,258.0,6334.0
2022-10-29 20:00:00,2022,10,29,20,5,1,0,11.0,228.0,6105.0
2022-10-29 21:00:00,2022,10,29,21,5,1,0,19.0,187.0,6273.0
2022-10-29 22:00:00,2022,10,29,22,5,1,0,6.0,114.0,7122.0
2022-10-29 23:00:00,2022,10,29,23,5,1,0,6.0,47.0,4091.0
2022-10-30 00:00:00,2022,10,30,0,6,1,0,0.0,0.0,8.0
2022-10-30 05:00:00,2022,10,30,5,6,1,0,2.0,97.0,1203.0
2022-10-30 06:00:00,2022,10,30,6,6,1,0,1.0,309.0,1251.0
2022-10-30 07:00:00,2022,10,30,7,6,1,0,0.0,148.0,1077.0
2022-10-30 08:00:00,2022,10,30,8,6,1,0,0.0,177.0,1760.0
2022-10-30 09:00:00,2022,10,30,9,6,1,0,8.0,229.0,2688.0
2022-10-30 10:00:00,2022,10,30,10,6,1,0,3.0,278.0,2608.0
2022-10-30 11:00:00,2022,10,30,11,6,1,0,12.0,225.0,3014.0
2022-10-30 12:00:00,2022,10,30,12,6,1,0,18.0,295.0,4228.0
2022-10-30 13:00:00,2022,10,30,13,6,1,0,10.0,297.0,4632.0
2022-10-30 14:00:00,2022,10,30,14,6,1,0,10.0,322.0,4486.0
2022-10-30 15:00:00,2022,10,30,15,6,1,0,19.0,307.0,4843.0
2022-10-30 16:00:00,2022,10,30,16,6,1,0,9.0,297.0,5418.0
2022-10-30 17:00:00,2022,10,30,17,6,1,0,25.0,227.0,5564.0
2022-10-30 18:00:00,2022,10,30,18,6,1,0,20.0,191.0,5161.0
2022-10-30 19:00:00,2022,10,30,19,6,1,0,23.0,180.0,4332.0
2022-10-30 20:00:00,2022,10,30,20,6,1,0,29.0,139.0,3990.0
2022-10-30 21:00:00,2022,10,30,21,6,1,0,15.0,128.0,4123.0
2022-10-30 22:00:00,2022,10,30,22,6,1,0,9.0,97.0,3441.0
2022-10-30 23:00:00,2022,10,30,23,6,1,0,3.0,27.0,1516.0
2022-10-31 00:00:00,2022,10,31,0,0,0,0,0.0,3.0,78.0
2022-10-31 05:00:00,2022,10,31,5,0,0,0,0.0,277.0,461.0
2022-10-31 06:00:00,2022,10,31,6,0,0,0,0.0,640.0,2050.0
2022-10-31 07:00:00,2022,10,31,7,0,0,0,3.0,443.0,7786.0
2022-10-31 08:00:00,2022,10,31,8,0,0,0,1.0,563.0,15848.0
2022-10-31 09:00:00,2022,10,31,9,0,0,0,8.0,686.0,13792.0
2022-10-31 10:00:00,2022,10,31,10,0,0,0,10.0,814.0,6435.0
2022-10-31 11:00:00,2022,10,31,11,0,0,0,8.0,846.0,4679.0
2022-10-31 12:00:00,2022,10,31,12,0,0,0,24.0,707.0,4647.0
2022-10-31 13:00:00,2022,10,31,13,0,0,0,14.0,904.0,5510.0
2022-10-31 14:00:00,2022,10,31,14,0,0,0,22.0,1070.0,5260.0
2022-10-31 15:00:00,2022,10,31,15,0,0,0,20.0,1140.0,6010.0
2022-10-31 16:00:00,2022,10,31,16,0,0,0,15.0,989.0,7013.0
2022-10-31 17:00:00,2022,10,31,17,0,0,0,27.0,828.0,11978.0
2022-10-31 18:00:00,2022,10,31,18,0,0,0,18.0,533.0,18195.0
2022-10-31 19:00:00,2022,10,31,19,0,0,0,43.0,337.0,11408.0
2022-10-31 20:00:00,2022,10,31,20,0,0,0,15.0,283.0,7334.0
2022-10-31 21:00:00,2022,10,31,21,0,0,0,9.0,211.0,7032.0
2022-10-31 22:00:00,2022,10,31,22,0,0,0,9.0,131.0,6074.0
2022-10-31 23:00:00,2022,10,31,23,0,0,0,7.0,49.0,2519.0
2022-11-01 00:00:00,2022,11,1,0,1,0,0,2.0,14.0,653.0
2022-11-01 05:00:00,2022,11,1,5,1,0,0,0.0,297.0,425.0
2022-11-01 06:00:00,2022,11,1,6,1,0,0,0.0,657.0,2186.0
2022-11-01 07:00:00,2022,11,1,7,1,0,0,0.0,468.0,7971.0
2022-11-01 08:00:00,2022,11,1,8,1,0,0,2.0,537.0,16199.0
2022-11-01 09:00:00,2022,11,1,9,1,0,0,8.0,709.0,13854.0
2022-11-01 10:00:00,2022,11,1,10,1,0,0,6.0,810.0,6419.0
2022-11-01 11:00:00,2022,11,1,11,1,0,0,17.0,810.0,4619.0
2022-11-01 12:00:00,2022,11,1,12,1,0,0,7.0,792.0,4490.0
2022-11-01 13:00:00,2022,11,1,13,1,0,0,22.0,855.0,5347.0
2022-11-01 14:00:00,2022,11,1,14,1,0,0,15.0,1186.0,5192.0
2022-11-01 15:00:00,2022,11,1,15,1,0,0,33.0,1294.0,5890.0
2022-11-01 16:00:00,2022,11,1,16,1,0,0,22.0,949.0,6919.0
2022-11-01 17:00:00,2022,11,1,17,1,0,0,21.0,774.0,12604.0
2022-11-01 18:00:00,2022,11,1,18,1,0,0,14.0,549.0,19562.0
2022-11-01 19:00:00,2022,11,1,19,1,0,0,14.0,335.0,11627.0
2022-11-01 20:00:00,2022,11,1,20,1,0,0,14.0,249.0,7552.0
2022-11-01 21:00:00,2022,11,1,21,1,0,0,8.0,213.0,7725.0
2022-11-01 22:00:00,2022,11,1,22,1,0,0,6.0,135.0,6405.0
2022-11-01 23:00:00,2022,11,1,23,1,0,0,6.0,46.0,2750.0
2022-11-02 00:00:00,2022,11,2,0,2,0,0,3.0,6.0,731.0
2022-11-02 05:00:00,2022,11,2,5,2,0,0,0.0,292.0,423.0
2022-11-02 06:00:00,2022,11,2,6,2,0,0,0.0,645.0,2170.0
2022-11-02 07:00:00,2022,11,2,7,2,0,0,1.0,453.0,8062.0
2022-11-02 08:00:00,2022,11,2,8,2,0,0,5.0,558.0,15785.0
2022-11-02 09:00:00,2022,11,2,9,2,0,0,7.0,673.0,13788.0
2022-11-02 10:00:00,2022,11,2,10,2,0,0,11.0,742.0,6388.0
2022-11-02 11:00:00,2022,11,2,11,2,0,0,14.0,777.0,4777.0
2022-11-02 12:00:00,2022,11,2,12,2,0,0,13.0,729.0,4874.0
2022-11-02 13:00:00,2022,11,2,13,2,0,0,20.0,831.0,5513.0
2022-11-02 14:00:00,2022,11,2,14,2,0,0,17.0,1071.0,5142.0
2022-11-02 15:00:00,2022,11,2,15,2,0,0,8.0,1158.0,6088.0
2022-11-02 16:00:00,2022,11,2,16,2,0,0,8.0,922.0,7224.0
2022-11-02 17:00:00,2022,11,2,17,2,0,0,16.0,779.0,12959.0
2022-11-02 18:00:00,2022,11,2,18,2,0,0,7.0,559.0,19651.0
2022-11-02 19:00:00,2022,11,2,19,2,0,0,10.0,359.0,11707.0
2022-11-02 20:00:00,2022,11,2,20,2,0,0,11.0,291.0,7351.0
2022-11-02 21:00:00,2022,11,2,21,2,0,0,11.0,226.0,7841.0
2022-11-02 22:00:00,2022,11,2,22,2,0,0,8.0,155.0,6948.0
2022-11-02 23:00:00,2022,11,2,23,2,0,0,2.0,58.0,3232.0
2022-11-03 00:00:00,2022,11,3,0,3,0,0,0.0,14.0,749.0
2022-11-03 05:00:00,2022,11,3,5,3,0,0,0.0,302.0,455.0
2022-11-03 06:00:00,2022,11,3,6,3,0,0,0.0,625.0,2154.0
2022-11-03 07:00:00,2022,11,3,7,3,0,0,0.0,485.0,7956.0
2022-11-03 08:00:00,2022,11,3,8,3,0,0,4.0,534.0,15609.0
2022-11-03 09:00:00,2022,11,3,9,3,0,0,10.0,698.0,13728.0
2022-11-03 10:00:00,2022,11,3,10,3,0,0,4.0,785.0,6629.0
2022-11-03 11:00:00,2022,11,3,11,3,0,0,2.0,823.0,4782.0
2022-11-03 12:00:00,2022,11,3,12,3,0,0,15.0,694.0,4774.0
2022-11-03 13:00:00,2022,11,3,13,3,0,0,11.0,889.0,5837.0
2022-11-03 14:00:00,2022,11,3,14,3,0,0,23.0,1109.0,5313.0
2022-11-03 15:00:00,2022,11,3,15,3,0,0,20.0,1156.0,6501.0
2022-11-03 16:00:00,2022,11,3,16,3,0,0,24.0,910.0,7367.0
2022-11-03 17:00:00,2022,11,3,17,3,0,0,19.0,750.0,13266.0
2022-11-03 18:00:00,2022,11,3,18,3,0,0,18.0,511.0,19863.0
2022-11-03 19:00:00,2022,11,3,19,3,0,0,20.0,337.0,11748.0
2022-11-03 20:00:00,2022,11,3,20,3,0,0,27.0,304.0,7684.0
2022-11-03 21:00:00,2022,11,3,21,3,0,0,12.0,223.0,8302.0
2022-11-03 22:00:00,2022,11,3,22,3,0,0,5.0,153.0,7282.0
2022-11-03 23:00:00,2022,11,3,23,3,0,0,4.0,60.0,3566.0
2022-11-04 00:00:00,2022,11,4,0,4,0,0,1.0,11.0,813.0
2022-11-04 05:00:00,2022,11,4,5,4,0,0,0.0,293.0,418.0
2022-11-04 06:00:00,2022,11,4,6,4,0,0,0.0,637.0,2144.0
2022-11-04 07:00:00,2022,11,4,7,4,0,0,1.0,452.0,7471.0
2022-11-04 08:00:00,2022,11,4,8,4,0,0,5.0,533.0,14932.0
2022-11-04 09:00:00,2022,11,4,9,4,0,0,5.0,633.0,13358.0
2022-11-04 10:00:00,2022,11,4,10,4,0,0,6.0,788.0,6419.0
2022-11-04 11:00:00,2022,11,4,11,4,0,0,5.0,773.0,5070.0
2022-11-04 12:00:00,2022,11,4,12,4,0,0,13.0,725.0,5519.0
2022-11-04 13:00:00,2022,11,4,13,4,0,0,14.0,852.0,6612.0
2022-11-04 14:00:00,2022,11,4,14,4,0,0,9.0,1104.0,6221.0
2022-11-04 15:00:00,2022,11,4,15,4,0,0,14.0,1206.0,7301.0
2022-11-04 16:00:00,2022,11,4,16,4,0,0,16.0,957.0,8985.0
2022-11-04 17:00:00,2022,11,4,17,4,0,0,15.0,789.0,14835.0
2022-11-04 18:00:00,2022,11,4,18,4,0,0,22.0,597.0,22352.0
2022-11-04 19:00:00,2022,11,4,19,4,0,0,18.0,384.0,12867.0
2022-11-04 20:00:00,2022,11,4,20,4,0,0,16.0,293.0,8015.0
2022-11-04 21:00:00,2022,11,4,21,4,0,0,25.0,208.0,7879.0
2022-11-04 22:00:00,2022,11,4,22,4,0,0,11.0,158.0,8446.0
2022-11-04 23:00:00,2022,11,4,23,4,0,0,17.0,82.0,5020.0
2022-11-05 00:00:00,2022,11,5,0,5,1,0,1.0,16.0,1398.0
2022-11-05 05:00:00,2022,11,5,5,5,1,0,0.0,169.0,459.0
2022-11-05 06:00:00,2022,11,5,6,5,1,0,0.0,450.0,1139.0
2022-11-05 07:00:00,2022,11,5,7,5,1,0,0.0,279.0,1293.0
2022-11-05 08:00:00,2022,11,5,8,5,1,0,1.0,250.0,3620.0
2022-11-05 09:00:00,2022,11,5,9,5,1,0,4.0,384.0,6549.0
2022-11-05 10:00:00,2022,11,5,10,5,1,0,6.0,491.0,5573.0
2022-11-05 11:00:00,2022,11,5,11,5,1,0,17.0,567.0,5933.0
2022-11-05 12:00:00,2022,11,5,12,5,1,0,17.0,470.0,7142.0
2022-11-05 13:00:00,2022,11,5,13,5,1,0,14.0,496.0,8593.0
2022-11-05 14:00:00,2022,11,5,14,5,1,0,18.0,541.0,8074.0
2022-11-05 15:00:00,2022,11,5,15,5,1,0,9.0,488.0,8471.0
2022-11-05 16:00:00,2022,11,5,16,5,1,0,8.0,510.0,9701.0
2022-11-05 17:00:00,2022,11,5,17,5,1,0,28.0,375.0,10191.0
2022-11-05 18:00:00,2022,11,5,18,5,1,0,21.0,268.0,8259.0
2022-11-05 19:00:00,2022,11,5,19,5,1,0,20.0,226.0,5940.0
2022-11-05 20:00:00,2022,11,5,20,5,1,0,14.0,172.0,5326.0
2022-11-05 21:00:00,2022,11,5,21,5,1,0,19.0,171.0,6132.0
2022-11-05 22:00:00,2022,11,5,22,5,1,0,9.0,118.0,6155.0
2022-11-05 23:00:00,2022,11,5,23,5,1,0,2.0,39.0,3436.0
2022-11-06 00:00:00,2022,11,6,0,6,1,0,0.0,0.0,14.0
2022-11-06 05:00:00,2022,11,6,5,6,1,0,3.0,83.0,383.0
2022-11-06 06:00:00,2022,11,6,6,6,1,0,0.0,293.0,706.0
2022-11-06 07:00:00,2022,11,6,7,6,1,0,0.0,159.0,874.0
2022-11-06 08:00:00,2022,11,6,8,6,1,0,2.0,166.0,1676.0
2022-11-06 09:00:00,2022,11,6,9,6,1,0,5.0,215.0,2654.0
2022-11-06 10:00:00,2022,11,6,10,6,1,0,3.0,285.0,2605.0
2022-11-06 11:00:00,2022,11,6,11,6,1,0,21.0,222.0,3028.0
2022-11-06 12:00:00,2022,11,6,12,6,1,0,17.0,296.0,4082.0
2022-11-06 13:00:00,2022,11,6,13,6,1,0,14.0,331.0,4701.0
2022-11-06 14:00:00,2022,11,6,14,6,1,0,12.0,287.0,4317.0
2022-11-06 15:00:00,2022,11,6,15,6,1,0,30.0,279.0,4570.0
2022-11-06 16:00:00,2022,11,6,16,6,1,0,28.0,302.0,5494.0
2022-11-06 17:00:00,2022,11,6,17,6,1,0,15.0,225.0,5816.0
