수송일자,호선명,역번호,역명,승하차구분,승객유형,06시간대이전,06-07시간대,07-08시간대,08-09시간대,09-10시간대,10-11시간대,11-12시간대,12-13시간대,13-14시간대,14-15시간대,15-16시간대,16-17시간대,17-18시간대,18-19시간대,19-20시간대,20-21시간대,21-22시간대,22-23시간대,23-24시간대,24시간대이후,월,년
2022-07-03,2.0,222,강남,승차,중고생,0,0,0,0,1,0,0,1,0,1,0,0,1,2,1,3,0,3,0,0.0,7,2022
2022-07-03,2.0,222,강남,승차,청소년,16,4,5,25,35,28,42,96,112,102,131,122,191,207,142,137,200,160,57,0.0,7,2022
2022-07-03,2.0,222,강남,승차,우대권,52,126,75,68,90,113,79,138,132,146,140,135,122,97,93,98,89,56,20,0.0,7,2022
2022-07-03,2.0,222,강남,승차,영어 일반,2,0,0,0,0,0,0,2,2,1,5,7,7,1,2,0,0,0,1,0.0,7,2022
2022-07-03,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,승차,일어 어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,하차,일반,87,398,645,1135,1818,1653,1854,2271,2646,2175,2302,2493,2886,2483,1711,1464,1418,977,555,1.0,7,2022
2022-07-03,2.0,222,강남,하차,어린이,0,0,3,0,6,14,17,17,33,30,18,14,12,16,18,7,2,2,0,0.0,7,2022
2022-07-03,2.0,222,강남,하차,중고생,0,0,0,2,0,0,2,0,2,1,0,4,2,2,1,0,0,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,하차,청소년,1,11,42,45,76,84,114,149,165,155,116,104,180,133,88,74,97,47,24,0.0,7,2022
2022-07-03,2.0,222,강남,하차,우대권,49,170,87,124,126,123,86,103,129,111,101,116,62,82,64,53,52,27,17,0.0,7,2022
2022-07-03,2.0,222,강남,하차,영어 일반,0,0,0,0,0,0,0,2,0,0,6,0,4,5,5,4,2,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,2022
2022-07-03,2.0,222,강남,하차,일어 어린이,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,승차,일반,208,491,1490,2777,1839,1637,1990,2539,3291,3266,3869,4923,8865,14318,8825,6013,6808,5849,2251,429.0,7,2022
2022-07-04,2.0,222,강남,승차,어린이,0,0,0,1,5,4,2,3,8,11,12,9,14,11,5,7,3,2,0,1.0,7,2022
2022-07-04,2.0,222,강남,승차,중고생,0,0,0,0,0,0,2,0,4,1,0,0,0,1,0,1,0,1,0,0.0,7,2022
2022-07-04,2.0,222,강남,승차,청소년,2,6,30,21,21,31,35,75,102,106,108,116,156,152,130,147,217,309,64,20.0,7,2022
2022-07-04,2.0,222,강남,승차,우대권,56,170,104,157,208,373,371,389,379,672,829,682,585,410,261,209,147,100,36,9.0,7,2022
2022-07-04,2.0,222,강남,승차,영어 일반,0,0,0,1,2,0,0,6,3,4,0,2,4,2,1,4,3,5,1,0.0,7,2022
2022-07-04,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,승차,중국어 어린이,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,일반,263,1929,6927,14238,14007,5342,3166,3002,3472,3013,2789,2859,4114,5997,3735,1603,1292,934,559,220.0,7,2022
2022-07-04,2.0,222,강남,하차,어린이,0,0,1,3,1,5,5,7,8,6,14,6,7,5,7,6,3,1,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,중고생,0,0,0,1,2,0,2,1,1,2,0,0,4,3,0,1,0,1,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,청소년,0,12,185,86,154,99,97,146,112,105,124,132,173,134,104,39,34,29,15,11.0,7,2022
2022-07-04,2.0,222,강남,하차,우대권,221,481,327,476,529,480,446,356,372,363,323,309,260,172,101,82,72,34,23,8.0,7,2022
2022-07-04,2.0,222,강남,하차,영어 일반,0,0,0,0,0,1,3,1,5,2,4,3,4,2,3,1,4,2,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,일어 일반,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-04,2.0,222,강남,하차,중국어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,승차,일반,199,475,1520,2781,1749,1594,2051,2674,3478,3370,3906,5009,9059,13951,8574,6342,7261,6581,2847,552.0,7,2022
2022-07-05,2.0,222,강남,승차,어린이,0,0,2,3,1,3,3,6,8,9,19,24,3,8,7,10,11,4,0,0.0,7,2022
2022-07-05,2.0,222,강남,승차,중고생,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,2,2,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,승차,청소년,5,4,26,16,13,26,51,91,160,142,155,244,296,281,267,274,288,394,81,8.0,7,2022
2022-07-05,2.0,222,강남,승차,우대권,82,156,127,134,193,324,411,352,432,677,867,657,554,394,273,191,165,146,37,3.0,7,2022
2022-07-05,2.0,222,강남,승차,영어 일반,0,0,0,0,0,0,0,4,0,0,1,6,2,3,6,2,2,7,1,0.0,7,2022
2022-07-05,2.0,222,강남,승차,일어 일반,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,승차,중국어 일반,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,승차,영어 어린이,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,7,2022
2022-07-05,2.0,222,강남,하차,일반,261,1812,6900,14058,14270,5529,3394,3218,3644,3073,2904,2899,4160,6815,3878,1712,1324,1168,680,240.0,7,2022
2022-07-05,2.0,222,강남,하차,어린이,0,0,1,1,2,6,13,8,6,12,20,7,4,13,6,4,0,2,1,0.0,7,2022
2022-07-05,2.0,222,강남,하차,중고생,0,0,0,1,1,1,1,1,1,1,4,0,2,1,0,0,2,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,하차,청소년,0,11,192,101,164,155,223,205,210,193,287,224,219,199,117,80,92,51,25,1.0,7,2022
2022-07-05,2.0,222,강남,하차,우대권,223,448,343,398,489,495,441,372,425,383,315,301,268,183,92,70,72,32,27,6.0,7,2022
2022-07-05,2.0,222,강남,하차,영어 일반,0,0,0,0,3,6,7,0,0,1,4,2,6,4,1,1,3,1,0,4.0,7,2022
2022-07-05,2.0,222,강남,하차,일어 일반,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,7,2022
2022-07-05,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,승차,일반,213,475,1565,2600,1880,1465,1959,2575,3287,3325,3725,4915,9021,13990,8177,6146,7603,7228,3049,637.0,7,2022
2022-07-06,2.0,222,강남,승차,어린이,0,0,2,1,3,5,4,16,8,16,26,8,7,11,10,10,10,6,1,0.0,7,2022
2022-07-06,2.0,222,강남,승차,중고생,0,0,0,0,1,0,1,3,3,1,0,3,1,0,2,1,1,1,0,0.0,7,2022
2022-07-06,2.0,222,강남,승차,청소년,4,5,28,20,14,19,42,66,87,90,122,170,184,226,184,220,301,411,74,17.0,7,2022
2022-07-06,2.0,222,강남,승차,우대권,85,163,124,154,190,299,351,376,452,706,841,662,580,369,266,195,166,120,49,9.0,7,2022
2022-07-06,2.0,222,강남,승차,영어 일반,0,0,0,0,0,0,2,4,3,0,2,2,2,7,3,2,1,4,2,1.0,7,2022
2022-07-06,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,하차,일반,253,1818,6720,14077,13500,5209,3287,3098,3606,3024,2708,3012,4120,7233,3807,1699,1433,1220,808,273.0,7,2022
2022-07-06,2.0,222,강남,하차,어린이,0,0,2,4,1,11,14,9,12,12,8,18,8,13,3,2,8,3,1,0.0,7,2022
2022-07-06,2.0,222,강남,하차,중고생,0,0,0,2,2,1,0,2,0,2,0,0,3,0,3,0,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,하차,청소년,0,10,193,102,128,83,108,116,118,111,153,275,279,234,138,61,78,57,16,6.0,7,2022
2022-07-06,2.0,222,강남,하차,우대권,210,480,338,419,487,481,457,380,445,350,338,317,247,181,102,93,75,38,26,10.0,7,2022
2022-07-06,2.0,222,강남,하차,영어 일반,0,0,0,0,0,0,7,0,4,2,5,5,4,3,6,5,0,2,2,0.0,7,2022
2022-07-06,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-06,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-07,2.0,222,강남,승차,일반,228,491,1540,2651,1786,1503,1952,2559,3237,3260,3821,4904,8858,13720,7867,6116,7199,6988,3065,728.0,7,2022
2022-07-07,2.0,222,강남,승차,어린이,0,0,0,2,3,2,4,10,5,10,15,8,9,5,6,9,8,1,3,1.0,7,2022
2022-07-07,2.0,222,강남,승차,중고생,1,0,0,0,0,0,1,1,1,1,0,0,4,1,1,1,7,0,0,0.0,7,2022
2022-07-07,2.0,222,강남,승차,청소년,5,5,28,15,15,27,32,70,75,71,134,150,205,157,164,200,273,336,71,14.0,7,2022
2022-07-07,2.0,222,강남,승차,우대권,77,155,110,152,209,277,410,365,393,662,802,563,546,386,228,198,168,123,45,4.0,7,2022
2022-07-07,2.0,222,강남,승차,영어 일반,0,0,0,1,0,0,5,6,3,7,3,7,7,3,2,8,18,4,3,1.0,7,2022
2022-07-07,2.0,222,강남,승차,일어 일반,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,7,2022
2022-07-07,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,7,2022
2022-07-07,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0.0,7,2022
2022-07-07,2.0,222,강남,하차,일반,241,1714,6470,13804,13793,5082,3087,3269,3426,2878,2736,3177,4462,7245,3867,1808,1458,1169,702,244.0,7,2022
2022-07-07,2.0,222,강남,하차,어린이,0,0,1,2,2,5,12,4,12,5,7,6,10,13,4,5,6,2,0,0.0,7,2022
2022-07-07,2.0,222,강남,하차,중고생,0,0,0,3,2,0,1,1,1,0,2,2,4,1,0,0,0,2,0,0.0,7,2022
2022-07-07,2.0,222,강남,하차,청소년,1,12,189,100,134,80,76,99,97,94,137,267,233,227,89,60,70,48,20,7.0,7,2022
2022-07-07,2.0,222,강남,하차,우대권,231,442,341,373,506,464,406,355,327,328,339,291,250,166,103,72,72,29,28,3.0,7,2022
2022-07-07,2.0,222,강남,하차,영어 일반,0,0,0,0,0,2,0,14,3,2,3,5,9,6,11,2,3,5,2,0.0,7,2022
2022-07-07,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.0,7,2022
2022-07-07,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,2022
2022-07-07,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,승차,일반,253,489,1443,2343,1757,1576,2048,2828,3432,3532,4329,5853,9982,13621,8031,5774,6722,7592,4434,1178.0,7,2022
2022-07-08,2.0,222,강남,승차,어린이,0,0,0,1,7,7,2,7,16,9,12,11,13,11,12,8,6,9,1,0.0,7,2022
2022-07-08,2.0,222,강남,승차,중고생,0,0,0,0,0,0,1,1,2,0,0,1,2,3,2,1,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,승차,청소년,3,5,34,47,19,27,46,70,103,86,114,231,261,233,245,207,264,337,114,18.0,7,2022
2022-07-08,2.0,222,강남,승차,우대권,86,163,112,153,186,287,374,402,408,739,820,589,611,369,275,210,185,134,47,11.0,7,2022
2022-07-08,2.0,222,강남,승차,영어 일반,3,0,0,0,0,0,0,2,1,4,11,5,0,4,3,5,3,2,2,0.0,7,2022
2022-07-08,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,7,2022
2022-07-08,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,하차,일반,241,1653,6225,13382,12866,5210,3319,3138,3528,3663,3128,3684,5412,9054,5683,2119,1687,1610,1079,504.0,7,2022
2022-07-08,2.0,222,강남,하차,어린이,0,1,1,3,1,5,4,5,11,5,24,12,12,14,8,4,5,4,0,0.0,7,2022
2022-07-08,2.0,222,강남,하차,중고생,0,1,0,1,1,1,1,1,0,0,1,1,1,4,2,0,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,하차,청소년,2,42,234,122,122,86,72,100,98,150,158,312,271,277,136,85,77,82,35,3.0,7,2022
2022-07-08,2.0,222,강남,하차,우대권,221,457,309,380,494,437,447,322,375,414,328,351,289,196,131,84,88,51,32,3.0,7,2022
2022-07-08,2.0,222,강남,하차,영어 일반,0,0,0,0,0,3,1,1,4,3,6,2,0,2,1,2,2,2,1,0.0,7,2022
2022-07-08,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-08,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-09,2.0,222,강남,승차,일반,488,452,434,664,1010,1508,2235,3004,3777,4087,4652,5817,5450,4082,3021,3606,4486,5133,2839,0.0,7,2022
2022-07-09,2.0,222,강남,승차,어린이,1,0,0,8,14,21,29,23,30,24,27,38,34,37,16,13,18,6,6,0.0,7,2022
2022-07-09,2.0,222,강남,승차,중고생,0,0,0,0,1,0,1,1,3,4,1,1,0,2,0,3,0,0,0,0.0,7,2022
2022-07-09,2.0,222,강남,승차,청소년,19,8,16,29,43,70,111,182,194,194,250,351,347,319,252,292,280,269,86,0.0,7,2022
2022-07-09,2.0,222,강남,승차,우대권,76,155,88,129,171,239,266,237,234,296,311,315,238,165,141,141,153,87,26,0.0,7,2022
2022-07-09,2.0,222,강남,승차,영어 일반,0,0,0,0,0,2,2,0,4,1,7,4,4,7,2,24,5,2,0,0.0,7,2022
2022-07-09,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,7,2022
2022-07-09,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-09,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,7,2022
2022-07-09,2.0,222,강남,하차,일반,122,685,1026,2715,5810,3994,3700,4385,5179,4011,3794,4373,4902,3907,2500,2063,1739,1668,1235,8.0,7,2022
2022-07-09,2.0,222,강남,하차,어린이,0,0,2,6,26,18,24,20,28,33,29,23,33,25,11,15,8,7,0,0.0,7,2022
2022-07-09,2.0,222,강남,하차,중고생,0,0,0,2,1,1,1,2,0,1,1,1,0,1,2,0,0,1,0,0.0,7,2022
2022-07-09,2.0,222,강남,하차,청소년,2,30,78,117,192,197,217,272,311,274,227,212,243,224,140,101,71,120,27,1.0,7,2022
2022-07-09,2.0,222,강남,하차,우대권,123,289,144,142,260,219,248,240,232,199,201,179,154,107,78,93,74,33,20,0.0,7,2022
2022-07-09,2.0,222,강남,하차,영어 일반,0,0,0,0,0,0,1,4,1,5,5,4,12,9,2,1,0,0,3,0.0,7,2022
2022-07-09,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,7,2022
2022-07-09,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-09,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,승차,일반,457,410,336,501,733,731,1036,1430,1831,1977,2274,2593,2771,2658,2322,2741,3110,3049,1358,0.0,7,2022
2022-07-10,2.0,222,강남,승차,어린이,0,0,0,0,10,18,16,13,25,11,22,24,27,11,24,8,10,4,1,0.0,7,2022
2022-07-10,2.0,222,강남,승차,중고생,0,0,0,0,0,0,1,0,0,2,1,3,1,2,1,1,1,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,승차,청소년,10,10,5,33,77,48,76,124,131,127,177,224,276,295,260,229,287,184,77,0.0,7,2022
2022-07-10,2.0,222,강남,승차,우대권,59,129,81,69,97,112,94,149,135,132,126,127,126,93,73,90,82,52,27,0.0,7,2022
2022-07-10,2.0,222,강남,승차,영어 일반,0,0,0,0,0,3,0,1,2,7,5,9,0,6,5,8,7,1,4,0.0,7,2022
2022-07-10,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,하차,일반,71,346,559,1029,2038,1718,1877,2498,2958,2372,2284,2570,2559,2437,1692,1486,1139,879,625,2.0,7,2022
2022-07-10,2.0,222,강남,하차,어린이,0,0,3,2,8,7,15,19,21,8,21,21,20,17,14,18,4,2,0,0.0,7,2022
2022-07-10,2.0,222,강남,하차,중고생,0,0,0,1,0,0,3,1,0,2,2,5,0,2,1,0,0,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,하차,청소년,4,16,55,51,103,138,123,218,270,236,240,206,254,167,162,138,89,43,32,0.0,7,2022
2022-07-10,2.0,222,강남,하차,우대권,42,156,78,102,142,137,86,102,123,101,97,109,80,71,63,66,48,19,10,0.0,7,2022
2022-07-10,2.0,222,강남,하차,영어 일반,0,0,0,0,0,0,3,7,0,0,5,6,7,3,3,12,3,3,7,0.0,7,2022
2022-07-10,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,2022
2022-07-10,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,승차,일반,192,451,1428,2704,1793,1484,1986,2607,3305,3127,3746,5025,8805,14277,8389,6023,6772,5587,2329,415.0,7,2022
2022-07-11,2.0,222,강남,승차,어린이,0,0,0,4,5,4,5,15,6,7,6,12,9,13,7,4,4,3,2,0.0,7,2022
2022-07-11,2.0,222,강남,승차,중고생,0,0,0,0,0,2,0,1,3,1,1,2,0,1,0,3,1,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,승차,청소년,3,5,32,18,24,22,42,79,84,88,89,129,161,150,153,136,214,346,71,10.0,7,2022
2022-07-11,2.0,222,강남,승차,우대권,63,155,121,132,186,311,412,414,394,696,819,664,591,371,249,190,173,96,26,4.0,7,2022
2022-07-11,2.0,222,강남,승차,영어 일반,0,1,0,5,0,0,0,4,8,4,1,3,3,4,2,5,17,7,1,0.0,7,2022
2022-07-11,2.0,222,강남,승차,일어 일반,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,하차,일반,247,1809,6728,13993,14060,5211,3270,2947,3467,2852,2726,2840,4039,6277,3376,1661,1234,1006,618,209.0,7,2022
2022-07-11,2.0,222,강남,하차,어린이,0,2,1,4,4,2,6,4,3,4,10,8,3,5,6,1,6,1,0,0.0,7,2022
2022-07-11,2.0,222,강남,하차,중고생,0,0,1,0,3,0,0,1,1,1,3,2,0,0,1,1,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,하차,청소년,1,16,190,112,142,62,62,81,95,91,117,143,200,183,106,43,39,40,24,7.0,7,2022
2022-07-11,2.0,222,강남,하차,우대권,213,461,333,411,513,482,418,386,406,379,330,294,247,166,98,75,56,44,19,4.0,7,2022
2022-07-11,2.0,222,강남,하차,영어 일반,0,1,0,0,0,9,6,2,2,2,7,5,5,2,6,1,4,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,하차,일어 일반,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-11,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,승차,일반,213,480,1494,2625,1845,1530,2120,2581,3278,3360,4131,5079,9379,14031,8549,6187,7455,6644,2800,561.0,7,2022
2022-07-12,2.0,222,강남,승차,어린이,0,0,1,1,3,4,4,3,5,6,13,8,18,8,4,15,8,7,3,1.0,7,2022
2022-07-12,2.0,222,강남,승차,중고생,0,0,0,0,1,0,2,2,0,1,0,0,3,0,0,3,0,1,0,0.0,7,2022
2022-07-12,2.0,222,강남,승차,청소년,0,3,34,20,32,29,51,73,74,92,108,152,200,159,135,151,269,343,68,8.0,7,2022
2022-07-12,2.0,222,강남,승차,우대권,94,163,131,145,190,301,395,413,471,712,829,663,601,355,253,189,209,125,31,6.0,7,2022
2022-07-12,2.0,222,강남,승차,영어 일반,0,0,0,0,0,0,1,3,6,2,1,0,3,0,2,4,1,4,2,0.0,7,2022
2022-07-12,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,승차,중국어 일반,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,하차,일반,253,1810,7038,13856,14343,5532,3401,3143,3449,3166,2944,2972,4241,6774,3811,1660,1437,1351,727,216.0,7,2022
2022-07-12,2.0,222,강남,하차,어린이,0,0,1,4,3,8,4,2,1,7,27,7,8,12,3,8,5,4,0,0.0,7,2022
2022-07-12,2.0,222,강남,하차,중고생,0,0,0,1,1,2,1,2,0,2,0,2,0,1,0,0,1,1,0,0.0,7,2022
2022-07-12,2.0,222,강남,하차,청소년,3,14,197,108,125,84,78,101,93,107,155,165,229,212,106,72,47,50,24,8.0,7,2022
2022-07-12,2.0,222,강남,하차,우대권,223,450,334,362,533,523,443,413,409,374,356,305,269,179,81,89,77,39,29,8.0,7,2022
2022-07-12,2.0,222,강남,하차,영어 일반,0,0,0,0,2,0,2,6,1,1,5,4,1,4,4,1,1,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,하차,일어 일반,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,하차,중국어 일반,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,7,2022
2022-07-12,2.0,222,강남,하차,영어 어린이,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-13,2.0,222,강남,승차,일반,212,446,1407,2608,1959,1523,2067,2466,3096,3176,3941,4749,9137,13267,7840,5540,6470,6138,2482,564.0,7,2022
2022-07-13,2.0,222,강남,승차,어린이,0,0,2,19,5,2,3,5,5,5,9,10,13,9,3,6,2,6,1,1.0,7,2022
2022-07-13,2.0,222,강남,승차,중고생,0,0,0,0,1,0,1,1,3,1,3,1,1,0,0,1,2,0,0,0.0,7,2022
2022-07-13,2.0,222,강남,승차,청소년,1,4,36,234,96,23,42,86,94,89,122,141,157,148,156,125,187,312,64,10.0,7,2022
2022-07-13,2.0,222,강남,승차,우대권,94,149,116,136,170,266,360,356,393,662,745,536,509,317,214,172,156,105,33,8.0,7,2022
2022-07-13,2.0,222,강남,승차,영어 일반,0,0,0,0,3,0,1,1,0,7,4,2,3,4,4,4,5,0,1,0.0,7,2022
2022-07-13,2.0,222,강남,승차,일어 일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,2022
2022-07-13,2.0,222,강남,승차,중국어 일반,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,2022
2022-07-13,2.0,222,강남,승차,영어 어린이,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0.0,7,2022
