datetime,연,월,일,시간,요일,주말,공휴일,10대,20대,30대,40대,50대 이상,우대권,외국인
2023-05-22 17:00:00,2023,5,22,17,0,0,0,462,2270,5633,4024,867,821,27
2023-05-22 18:00:00,2023,5,22,18,0,0,0,685,3365,8351,5965,1285,556,22
2023-05-22 19:00:00,2023,5,22,19,0,0,0,425,2087,5180,3700,797,369,25
2023-05-22 20:00:00,2023,5,22,20,0,0,0,627,1468,2969,1713,959,287,22
2023-05-22 21:00:00,2023,5,22,21,0,0,0,650,1524,3082,1778,996,245,10
2023-05-22 22:00:00,2023,5,22,22,0,0,0,516,1208,2444,1410,789,140,7
2023-05-22 23:00:00,2023,5,22,23,0,0,0,206,482,974,562,315,55,5
2023-05-23 00:00:00,2023,5,23,0,1,0,0,50,117,238,137,77,18,0
2023-05-23 05:00:00,2023,5,23,5,1,0,0,35,83,168,97,54,295,0
2023-05-23 06:00:00,2023,5,23,6,1,0,0,191,447,905,522,292,650,0
2023-05-23 07:00:00,2023,5,23,7,1,0,0,231,1441,4098,2522,404,456,0
2023-05-23 08:00:00,2023,5,23,8,1,0,0,437,2734,7776,4785,766,516,3
2023-05-23 09:00:00,2023,5,23,9,1,0,0,392,2448,6961,4284,685,747,3
2023-05-23 10:00:00,2023,5,23,10,1,0,0,545,1278,2584,1491,835,904,22
2023-05-23 11:00:00,2023,5,23,11,1,0,0,404,946,1913,1104,618,862,18
2023-05-23 12:00:00,2023,5,23,12,1,0,0,410,961,1944,1121,628,891,19
2023-05-23 13:00:00,2023,5,23,13,1,0,0,463,1084,2193,1265,709,898,36
2023-05-23 14:00:00,2023,5,23,14,1,0,0,488,1144,2314,1335,747,1252,36
2023-05-23 15:00:00,2023,5,23,15,1,0,0,524,1227,2482,1432,802,1223,25
2023-05-23 16:00:00,2023,5,23,16,1,0,0,642,1504,3041,1755,983,1035,17
2023-05-23 17:00:00,2023,5,23,17,1,0,0,464,2277,5652,4037,870,880,27
2023-05-23 18:00:00,2023,5,23,18,1,0,0,697,3421,8490,6064,1306,625,40
2023-05-23 19:00:00,2023,5,23,19,1,0,0,426,2090,5188,3705,798,361,17
2023-05-23 20:00:00,2023,5,23,20,1,0,0,642,1504,3042,1755,983,289,17
2023-05-23 21:00:00,2023,5,23,21,1,0,0,714,1674,3384,1953,1093,276,32
2023-05-23 22:00:00,2023,5,23,22,1,0,0,590,1382,2794,1612,903,148,4
2023-05-23 23:00:00,2023,5,23,23,1,0,0,258,604,1220,704,394,79,1
2023-05-24 00:00:00,2023,5,24,0,2,0,0,75,176,355,205,115,16,3
2023-05-24 05:00:00,2023,5,24,5,2,0,0,35,82,167,96,54,299,0
2023-05-24 06:00:00,2023,5,24,6,2,0,0,188,441,892,515,288,635,0
2023-05-24 07:00:00,2023,5,24,7,2,0,0,227,1418,4033,2482,397,443,1
2023-05-24 08:00:00,2023,5,24,8,2,0,0,439,2744,7803,4802,768,595,4
2023-05-24 09:00:00,2023,5,24,9,2,0,0,377,2353,6693,4119,659,689,3
2023-05-24 10:00:00,2023,5,24,10,2,0,0,563,1319,2668,1539,862,847,18
2023-05-24 11:00:00,2023,5,24,11,2,0,0,407,953,1927,1112,623,853,16
2023-05-24 12:00:00,2023,5,24,12,2,0,0,404,947,1915,1105,619,744,25
2023-05-24 13:00:00,2023,5,24,13,2,0,0,506,1185,2396,1382,774,895,19
2023-05-24 14:00:00,2023,5,24,14,2,0,0,464,1089,2202,1270,711,1139,21
2023-05-24 15:00:00,2023,5,24,15,2,0,0,527,1236,2499,1441,807,1147,34
2023-05-24 16:00:00,2023,5,24,16,2,0,0,680,1593,3222,1859,1041,996,27
2023-05-24 17:00:00,2023,5,24,17,2,0,0,466,2291,5685,4061,875,820,10
2023-05-24 18:00:00,2023,5,24,18,2,0,0,702,3449,8559,6114,1317,591,24
2023-05-24 19:00:00,2023,5,24,19,2,0,0,413,2028,5034,3596,774,380,29
2023-05-24 20:00:00,2023,5,24,20,2,0,0,633,1484,3001,1731,970,286,28
2023-05-24 21:00:00,2023,5,24,21,2,0,0,700,1640,3317,1914,1072,260,13
2023-05-24 22:00:00,2023,5,24,22,2,0,0,651,1526,3086,1780,997,174,16
2023-05-24 23:00:00,2023,5,24,23,2,0,0,280,655,1325,764,428,52,1
2023-05-25 00:00:00,2023,5,25,0,3,0,0,76,177,359,207,116,11,4
2023-05-25 05:00:00,2023,5,25,5,3,0,0,34,80,162,93,52,263,0
2023-05-25 06:00:00,2023,5,25,6,3,0,0,208,487,984,568,318,637,1
2023-05-25 07:00:00,2023,5,25,7,3,0,0,232,1451,4127,2540,406,456,0
2023-05-25 08:00:00,2023,5,25,8,3,0,0,421,2632,7486,4607,737,512,1
2023-05-25 09:00:00,2023,5,25,9,3,0,0,393,2455,6981,4296,687,733,4
2023-05-25 10:00:00,2023,5,25,10,3,0,0,559,1310,2650,1529,856,782,14
2023-05-25 11:00:00,2023,5,25,11,3,0,0,416,975,1972,1137,637,856,11
2023-05-25 12:00:00,2023,5,25,12,3,0,0,417,977,1975,1139,638,778,11
2023-05-25 13:00:00,2023,5,25,13,3,0,0,513,1201,2429,1402,785,852,24
2023-05-25 14:00:00,2023,5,25,14,3,0,0,501,1175,2376,1371,768,1180,21
2023-05-25 15:00:00,2023,5,25,15,3,0,0,551,1291,2610,1506,843,1250,38
2023-05-25 16:00:00,2023,5,25,16,3,0,0,644,1508,3050,1760,986,1043,19
2023-05-25 17:00:00,2023,5,25,17,3,0,0,474,2327,5774,4125,888,857,34
2023-05-25 18:00:00,2023,5,25,18,3,0,0,703,3454,8573,6124,1319,590,33
2023-05-25 19:00:00,2023,5,25,19,3,0,0,421,2069,5136,3668,790,357,25
2023-05-25 20:00:00,2023,5,25,20,3,0,0,638,1495,3024,1744,977,307,12
2023-05-25 21:00:00,2023,5,25,21,3,0,0,722,1692,3421,1974,1105,302,33
2023-05-25 22:00:00,2023,5,25,22,3,0,0,661,1550,3134,1808,1012,171,12
2023-05-25 23:00:00,2023,5,25,23,3,0,0,322,755,1527,881,493,60,4
2023-05-26 00:00:00,2023,5,26,0,4,0,0,100,235,475,274,154,11,4
2023-05-26 05:00:00,2023,5,26,5,4,0,0,37,87,177,102,57,302,1
2023-05-26 06:00:00,2023,5,26,6,4,0,0,175,410,829,479,268,594,0
2023-05-26 07:00:00,2023,5,26,7,4,0,0,212,1323,3762,2315,370,429,1
2023-05-26 08:00:00,2023,5,26,8,4,0,0,408,2551,7255,4465,714,561,3
2023-05-26 09:00:00,2023,5,26,9,4,0,0,354,2215,6299,3876,620,666,6
2023-05-26 10:00:00,2023,5,26,10,4,0,0,568,1331,2691,1553,869,780,14
2023-05-26 11:00:00,2023,5,26,11,4,0,0,466,1092,2209,1274,714,804,15
2023-05-26 12:00:00,2023,5,26,12,4,0,0,481,1128,2281,1316,737,708,17
2023-05-26 13:00:00,2023,5,26,13,4,0,0,560,1313,2656,1532,858,904,43
2023-05-26 14:00:00,2023,5,26,14,4,0,0,551,1291,2610,1506,843,1158,23
2023-05-26 15:00:00,2023,5,26,15,4,0,0,666,1561,3157,1821,1020,1202,11
2023-05-26 16:00:00,2023,5,26,16,4,0,0,845,1980,4005,2311,1294,987,25
2023-05-26 17:00:00,2023,5,26,17,4,0,0,547,2685,6664,4760,1025,873,29
2023-05-26 18:00:00,2023,5,26,18,4,0,0,730,3587,8901,6358,1369,564,26
2023-05-26 19:00:00,2023,5,26,19,4,0,0,446,2189,5433,3881,836,364,36
2023-05-26 20:00:00,2023,5,26,20,4,0,0,645,1512,3058,1764,988,331,10
2023-05-26 21:00:00,2023,5,26,21,4,0,0,686,1608,3252,1876,1051,284,24
2023-05-26 22:00:00,2023,5,26,22,4,0,0,692,1622,3280,1892,1060,200,10
2023-05-26 23:00:00,2023,5,26,23,4,0,0,427,1001,2023,1167,654,85,16
2023-05-27 00:00:00,2023,5,27,0,5,1,1,218,350,363,198,408,15,1
2023-05-27 05:00:00,2023,5,27,5,5,1,1,74,119,124,68,139,119,0
2023-05-27 06:00:00,2023,5,27,6,5,1,1,151,243,252,138,283,374,0
2023-05-27 07:00:00,2023,5,27,7,5,1,1,70,300,437,255,150,203,1
2023-05-27 08:00:00,2023,5,27,8,5,1,1,145,621,906,528,311,208,0
2023-05-27 09:00:00,2023,5,27,9,5,1,1,246,1055,1538,897,527,317,4
2023-05-27 10:00:00,2023,5,27,10,5,1,1,591,950,985,539,1108,296,9
2023-05-27 11:00:00,2023,5,27,11,5,1,1,658,1058,1097,600,1234,335,11
2023-05-27 12:00:00,2023,5,27,12,5,1,1,806,1296,1344,735,1512,326,21
2023-05-27 13:00:00,2023,5,27,13,5,1,1,945,1519,1575,862,1772,365,22
2023-05-27 14:00:00,2023,5,27,14,5,1,1,887,1425,1478,808,1662,424,24
2023-05-27 15:00:00,2023,5,27,15,5,1,1,878,1411,1463,800,1646,375,39
2023-05-27 16:00:00,2023,5,27,16,5,1,1,1056,1697,1760,962,1980,356,36
2023-05-27 17:00:00,2023,5,27,17,5,1,1,592,1993,2536,1717,1359,278,32
2023-05-27 18:00:00,2023,5,27,18,5,1,1,503,1695,2157,1460,1155,231,52
2023-05-27 19:00:00,2023,5,27,19,5,1,1,366,1232,1568,1062,840,181,27
2023-05-27 20:00:00,2023,5,27,20,5,1,1,697,1120,1162,635,1307,180,13
2023-05-27 21:00:00,2023,5,27,21,5,1,1,776,1248,1294,708,1456,158,4
2023-05-27 22:00:00,2023,5,27,22,5,1,1,748,1202,1246,682,1402,81,8
2023-05-27 23:00:00,2023,5,27,23,5,1,1,426,685,711,389,800,37,17
2023-05-28 00:00:00,2023,5,28,0,6,1,0,18,30,25,13,30,2,0
2023-05-28 05:00:00,2023,5,28,5,6,1,0,58,95,79,42,95,88,0
2023-05-28 06:00:00,2023,5,28,6,6,1,0,100,162,135,73,163,283,1
2023-05-28 07:00:00,2023,5,28,7,6,1,0,47,204,241,138,88,129,0
2023-05-28 08:00:00,2023,5,28,8,6,1,0,102,443,522,298,191,165,2
2023-05-28 09:00:00,2023,5,28,9,6,1,0,179,776,914,523,334,199,2
2023-05-28 10:00:00,2023,5,28,10,6,1,0,372,604,506,271,607,261,3
2023-05-28 11:00:00,2023,5,28,11,6,1,0,469,762,638,342,766,203,29
2023-05-28 12:00:00,2023,5,28,12,6,1,0,652,1059,887,475,1065,258,15
2023-05-28 13:00:00,2023,5,28,13,6,1,0,688,1119,937,502,1124,286,26
2023-05-28 14:00:00,2023,5,28,14,6,1,0,694,1127,944,506,1133,270,43
2023-05-28 15:00:00,2023,5,28,15,6,1,0,731,1188,995,533,1194,242,38
2023-05-28 16:00:00,2023,5,28,16,6,1,0,835,1356,1136,608,1363,248,20
2023-05-28 17:00:00,2023,5,28,17,6,1,0,441,1502,1544,1024,883,207,36
2023-05-28 18:00:00,2023,5,28,18,6,1,0,433,1474,1515,1005,866,165,30
2023-05-28 19:00:00,2023,5,28,19,6,1,0,354,1206,1239,822,708,144,38
2023-05-28 20:00:00,2023,5,28,20,6,1,0,651,1058,887,475,1064,129,16
2023-05-28 21:00:00,2023,5,28,21,6,1,0,679,1103,924,495,1109,98,25
2023-05-28 22:00:00,2023,5,28,22,6,1,0,628,1021,855,458,1026,63,13
2023-05-28 23:00:00,2023,5,28,23,6,1,0,380,617,517,277,621,28,3
2023-05-29 00:00:00,2023,5,29,0,0,0,1,1,2,2,1,2,0,0
2023-05-29 05:00:00,2023,5,29,5,0,0,1,46,75,77,42,87,106,0
2023-05-29 06:00:00,2023,5,29,6,0,0,1,130,209,217,119,244,355,0
2023-05-29 07:00:00,2023,5,29,7,0,0,1,81,346,504,294,173,214,0
2023-05-29 08:00:00,2023,5,29,8,0,0,1,133,570,832,485,285,188,2
2023-05-29 09:00:00,2023,5,29,9,0,0,1,249,1066,1554,907,533,301,2
2023-05-29 10:00:00,2023,5,29,10,0,0,1,522,839,870,476,979,435,11
2023-05-29 11:00:00,2023,5,29,11,0,0,1,557,895,928,508,1044,505,19
2023-05-29 12:00:00,2023,5,29,12,0,0,1,665,1069,1109,606,1248,453,7
2023-05-29 13:00:00,2023,5,29,13,0,0,1,744,1196,1241,678,1396,438,40
2023-05-29 14:00:00,2023,5,29,14,0,0,1,696,1119,1160,634,1305,463,24
2023-05-29 15:00:00,2023,5,29,15,0,0,1,799,1284,1331,728,1498,493,14
2023-05-29 16:00:00,2023,5,29,16,0,0,1,858,1379,1430,782,1608,464,12
2023-05-29 17:00:00,2023,5,29,17,0,0,1,450,1514,1927,1305,1032,387,17
2023-05-29 18:00:00,2023,5,29,18,0,0,1,448,1509,1921,1301,1029,290,23
2023-05-29 19:00:00,2023,5,29,19,0,0,1,351,1183,1506,1020,807,227,25
2023-05-29 20:00:00,2023,5,29,20,0,0,1,666,1070,1109,607,1248,235,9
2023-05-29 21:00:00,2023,5,29,21,0,0,1,699,1123,1165,637,1310,151,19
2023-05-29 22:00:00,2023,5,29,22,0,0,1,593,954,989,541,1112,101,9
2023-05-29 23:00:00,2023,5,29,23,0,0,1,261,419,435,238,489,35,5
2023-05-30 00:00:00,2023,5,30,0,1,0,0,0,0,0,0,0,0,0
2023-05-30 05:00:00,2023,5,30,5,1,0,0,36,85,172,99,56,297,0
2023-05-30 06:00:00,2023,5,30,6,1,0,0,183,430,869,501,281,604,0
2023-05-30 07:00:00,2023,5,30,7,1,0,0,222,1387,3943,2426,388,394,1
2023-05-30 08:00:00,2023,5,30,8,1,0,0,429,2681,7623,4691,751,580,0
2023-05-30 09:00:00,2023,5,30,9,1,0,0,385,2404,6837,4208,673,725,13
2023-05-30 10:00:00,2023,5,30,10,1,0,0,573,1342,2714,1566,877,912,9
2023-05-30 11:00:00,2023,5,30,11,1,0,0,399,935,1890,1091,611,886,9
2023-05-30 12:00:00,2023,5,30,12,1,0,0,396,928,1878,1083,607,798,26
2023-05-30 13:00:00,2023,5,30,13,1,0,0,447,1048,2120,1223,685,905,17
2023-05-30 14:00:00,2023,5,30,14,1,0,0,465,1089,2203,1271,712,1255,28
2023-05-30 15:00:00,2023,5,30,15,1,0,0,510,1195,2416,1394,781,1251,14
2023-05-30 16:00:00,2023,5,30,16,1,0,0,615,1442,2917,1683,942,1035,30
2023-05-30 17:00:00,2023,5,30,17,1,0,0,453,2224,5521,3943,849,869,24
2023-05-30 18:00:00,2023,5,30,18,1,0,0,669,3286,8156,5826,1255,531,22
2023-05-30 19:00:00,2023,5,30,19,1,0,0,407,1999,4962,3544,763,360,20
2023-05-30 20:00:00,2023,5,30,20,1,0,0,617,1446,2925,1687,945,328,12
2023-05-30 21:00:00,2023,5,30,21,1,0,0,660,1546,3126,1804,1010,234,13
2023-05-30 22:00:00,2023,5,30,22,1,0,0,541,1268,2565,1480,829,150,4
2023-05-30 23:00:00,2023,5,30,23,1,0,0,223,522,1056,609,341,67,5
2023-05-31 00:00:00,2023,5,31,0,2,0,0,57,132,268,155,87,8,3
2023-05-31 05:00:00,2023,5,31,5,2,0,0,38,88,178,103,58,284,0
2023-05-31 06:00:00,2023,5,31,6,2,0,0,181,425,859,496,278,589,0
2023-05-31 07:00:00,2023,5,31,7,2,0,0,222,1388,3947,2429,389,427,2
2023-05-31 08:00:00,2023,5,31,8,2,0,0,437,2728,7759,4775,764,567,0
2023-05-31 09:00:00,2023,5,31,9,2,0,0,370,2312,6576,4047,647,736,17
2023-05-31 10:00:00,2023,5,31,10,2,0,0,532,1248,2523,1455,815,857,2
2023-05-31 11:00:00,2023,5,31,11,2,0,0,364,853,1725,995,557,792,26
2023-05-31 12:00:00,2023,5,31,12,2,0,0,392,919,1859,1073,601,738,15
2023-05-31 13:00:00,2023,5,31,13,2,0,0,436,1023,2068,1193,668,842,13
2023-05-31 14:00:00,2023,5,31,14,2,0,0,446,1045,2114,1220,683,1094,12
2023-05-31 15:00:00,2023,5,31,15,2,0,0,498,1168,2362,1363,763,1141,20
2023-05-31 16:00:00,2023,5,31,16,2,0,0,633,1484,3000,1731,969,942,24
2023-05-31 17:00:00,2023,5,31,17,2,0,0,456,2241,5562,3973,856,782,19
2023-05-31 18:00:00,2023,5,31,18,2,0,0,663,3257,8082,5773,1243,502,20
2023-05-31 19:00:00,2023,5,31,19,2,0,0,424,2085,5174,3695,796,408,20
2023-05-31 20:00:00,2023,5,31,20,2,0,0,632,1481,2994,1727,967,348,22
2023-05-31 21:00:00,2023,5,31,21,2,0,0,685,1605,3245,1872,1049,281,19
2023-05-31 22:00:00,2023,5,31,22,2,0,0,617,1446,2924,1687,945,176,8
2023-05-31 23:00:00,2023,5,31,23,2,0,0,272,636,1287,742,416,50,4
2023-06-01 00:00:00,2023,6,1,0,3,0,0,76,177,358,207,116,10,0
2023-06-01 05:00:00,2023,6,1,5,3,0,0,38,89,179,103,58,305,0
2023-06-01 06:00:00,2023,6,1,6,3,0,0,195,457,923,533,298,584,1
2023-06-01 07:00:00,2023,6,1,7,3,0,0,222,1389,3949,2430,389,425,0
2023-06-01 08:00:00,2023,6,1,8,3,0,0,438,2738,7787,4792,767,550,1
2023-06-01 09:00:00,2023,6,1,9,3,0,0,369,2309,6567,4041,647,703,2
2023-06-01 10:00:00,2023,6,1,10,3,0,0,544,1274,2577,1487,833,743,6
2023-06-01 11:00:00,2023,6,1,11,3,0,0,402,941,1903,1098,615,757,10
2023-06-01 12:00:00,2023,6,1,12,3,0,0,397,932,1884,1087,609,717,14
2023-06-01 13:00:00,2023,6,1,13,3,0,0,468,1097,2219,1280,717,843,15
2023-06-01 14:00:00,2023,6,1,14,3,0,0,464,1088,2201,1270,711,1118,21
2023-06-01 15:00:00,2023,6,1,15,3,0,0,513,1203,2434,1404,786,1106,27
2023-06-01 16:00:00,2023,6,1,16,3,0,0,627,1471,2974,1716,961,921,13
2023-06-01 17:00:00,2023,6,1,17,3,0,0,483,2370,5882,4201,905,826,12
2023-06-01 18:00:00,2023,6,1,18,3,0,0,707,3470,8612,6151,1325,602,37
2023-06-01 19:00:00,2023,6,1,19,3,0,0,420,2060,5113,3652,787,410,13
2023-06-01 20:00:00,2023,6,1,20,3,0,0,663,1555,3144,1814,1016,325,11
2023-06-01 21:00:00,2023,6,1,21,3,0,0,718,1682,3401,1962,1099,271,6
2023-06-01 22:00:00,2023,6,1,22,3,0,0,584,1368,2767,1596,894,167,17
2023-06-01 23:00:00,2023,6,1,23,3,0,0,310,726,1467,847,474,60,3
2023-06-02 00:00:00,2023,6,2,0,4,0,0,85,198,401,231,130,14,3
2023-06-02 05:00:00,2023,6,2,5,4,0,0,38,89,181,104,58,297,0
2023-06-02 06:00:00,2023,6,2,6,4,0,0,182,426,861,497,278,602,0
2023-06-02 07:00:00,2023,6,2,7,4,0,0,217,1357,3860,2375,380,451,1
2023-06-02 08:00:00,2023,6,2,8,4,0,0,409,2557,7272,4475,716,533,4
2023-06-02 09:00:00,2023,6,2,9,4,0,0,357,2234,6353,3909,626,650,14
2023-06-02 10:00:00,2023,6,2,10,4,0,0,545,1277,2581,1489,834,772,7
2023-06-02 11:00:00,2023,6,2,11,4,0,0,418,979,1980,1142,640,748,8
2023-06-02 12:00:00,2023,6,2,12,4,0,0,443,1039,2102,1213,679,737,9
2023-06-02 13:00:00,2023,6,2,13,4,0,0,538,1261,2550,1471,824,896,14
2023-06-02 14:00:00,2023,6,2,14,4,0,0,510,1196,2419,1396,782,1082,22
2023-06-02 15:00:00,2023,6,2,15,4,0,0,602,1411,2852,1646,922,1160,18
2023-06-02 16:00:00,2023,6,2,16,4,0,0,728,1707,3453,1992,1115,942,41
2023-06-02 17:00:00,2023,6,2,17,4,0,0,508,2494,6190,4421,952,895,24
2023-06-02 18:00:00,2023,6,2,18,4,0,0,752,3691,9161,6543,1409,562,32
2023-06-02 19:00:00,2023,6,2,19,4,0,0,458,2248,5580,3986,859,371,33
2023-06-02 20:00:00,2023,6,2,20,4,0,0,657,1541,3116,1798,1007,322,37
2023-06-02 21:00:00,2023,6,2,21,4,0,0,681,1597,3229,1863,1043,311,12
2023-06-02 22:00:00,2023,6,2,22,4,0,0,657,1541,3115,1797,1006,177,5
2023-06-02 23:00:00,2023,6,2,23,4,0,0,401,939,1899,1096,614,60,8
2023-06-03 00:00:00,2023,6,3,0,5,1,0,250,406,340,182,408,14,1
2023-06-03 05:00:00,2023,6,3,5,5,1,0,82,134,112,60,135,183,0
2023-06-03 06:00:00,2023,6,3,6,5,1,0,172,279,234,125,280,416,0
2023-06-03 07:00:00,2023,6,3,7,5,1,0,89,385,454,259,166,248,3
2023-06-03 08:00:00,2023,6,3,8,5,1,0,237,1025,1208,690,442,288,3
2023-06-03 09:00:00,2023,6,3,9,5,1,0,424,1837,2164,1236,791,444,8
2023-06-03 10:00:00,2023,6,3,10,5,1,0,893,1451,1216,651,1459,521,7
2023-06-03 11:00:00,2023,6,3,11,5,1,0,925,1504,1260,675,1511,503,13
2023-06-03 12:00:00,2023,6,3,12,5,1,0,1113,1808,1515,811,1818,492,9
2023-06-03 13:00:00,2023,6,3,13,5,1,0,1289,2095,1755,940,2106,519,40
2023-06-03 14:00:00,2023,6,3,14,5,1,0,1293,2101,1760,943,2112,521,42
2023-06-03 15:00:00,2023,6,3,15,5,1,0,1317,2141,1793,961,2152,536,30
2023-06-03 16:00:00,2023,6,3,16,5,1,0,1415,2300,1927,1032,2312,499,32
2023-06-03 17:00:00,2023,6,3,17,5,1,0,767,2612,2686,1781,1535,405,37
2023-06-03 18:00:00,2023,6,3,18,5,1,0,589,2007,2063,1368,1179,281,27
2023-06-03 19:00:00,2023,6,3,19,5,1,0,443,1507,1549,1027,885,250,19
2023-06-03 20:00:00,2023,6,3,20,5,1,0,856,1391,1165,624,1398,249,25
2023-06-03 21:00:00,2023,6,3,21,5,1,0,955,1552,1300,697,1560,229,21
2023-06-03 22:00:00,2023,6,3,22,5,1,0,952,1547,1296,694,1555,123,8
2023-06-03 23:00:00,2023,6,3,23,5,1,0,674,1096,918,492,1101,45,13
2023-06-04 00:00:00,2023,6,4,0,6,1,0,7,12,10,5,12,2,0
2023-06-04 05:00:00,2023,6,4,5,6,1,0,81,132,111,59,133,93,1
2023-06-04 06:00:00,2023,6,4,6,6,1,0,121,196,164,88,197,293,1
2023-06-04 07:00:00,2023,6,4,7,6,1,0,57,245,288,165,105,169,2
2023-06-04 08:00:00,2023,6,4,8,6,1,0,107,463,546,312,200,199,0
2023-06-04 09:00:00,2023,6,4,9,6,1,0,177,769,906,518,331,267,5
2023-06-04 10:00:00,2023,6,4,10,6,1,0,413,672,563,301,675,301,6
2023-06-04 11:00:00,2023,6,4,11,6,1,0,520,845,708,379,849,211,14
2023-06-04 12:00:00,2023,6,4,12,6,1,0,634,1031,863,463,1036,261,15
2023-06-04 13:00:00,2023,6,4,13,6,1,0,755,1227,1027,550,1233,327,20
2023-06-04 14:00:00,2023,6,4,14,6,1,0,700,1138,953,511,1144,315,19
2023-06-04 15:00:00,2023,6,4,15,6,1,0,752,1223,1024,549,1229,279,35
2023-06-04 16:00:00,2023,6,4,16,6,1,0,814,1322,1107,593,1329,279,16
2023-06-04 17:00:00,2023,6,4,17,6,1,0,433,1474,1516,1005,866,218,21
2023-06-04 18:00:00,2023,6,4,18,6,1,0,384,1308,1345,892,768,195,26
2023-06-04 19:00:00,2023,6,4,19,6,1,0,316,1074,1104,733,631,147,19
2023-06-04 20:00:00,2023,6,4,20,6,1,0,645,1048,878,470,1054,166,16
2023-06-04 21:00:00,2023,6,4,21,6,1,0,659,1070,896,480,1076,111,17
2023-06-04 22:00:00,2023,6,4,22,6,1,0,600,975,817,437,980,82,18
2023-06-04 23:00:00,2023,6,4,23,6,1,0,302,490,411,220,493,43,9
2023-06-05 00:00:00,2023,6,5,0,0,0,0,0,0,0,0,0,0,0
2023-06-05 05:00:00,2023,6,5,5,0,0,0,35,82,167,96,54,261,0
2023-06-05 06:00:00,2023,6,5,6,0,0,0,172,404,817,471,264,605,0
2023-06-05 07:00:00,2023,6,5,7,0,0,0,197,1230,3499,2153,344,389,6
2023-06-05 08:00:00,2023,6,5,8,0,0,0,360,2248,6393,3934,629,534,4
2023-06-05 09:00:00,2023,6,5,9,0,0,0,300,1877,5338,3285,526,665,8
2023-06-05 10:00:00,2023,6,5,10,0,0,0,494,1158,2342,1351,757,712,12
2023-06-05 11:00:00,2023,6,5,11,0,0,0,408,955,1932,1114,624,759,6
2023-06-05 12:00:00,2023,6,5,12,0,0,0,432,1013,2048,1182,662,729,26
2023-06-05 13:00:00,2023,6,5,13,0,0,0,498,1168,2362,1363,763,767,37
2023-06-05 14:00:00,2023,6,5,14,0,0,0,484,1136,2296,1325,742,1091,33
2023-06-05 15:00:00,2023,6,5,15,0,0,0,560,1314,2656,1532,858,1147,36
2023-06-05 16:00:00,2023,6,5,16,0,0,0,651,1526,3086,1780,997,947,42
2023-06-05 17:00:00,2023,6,5,17,0,0,0,424,2084,5173,3695,796,742,21
2023-06-05 18:00:00,2023,6,5,18,0,0,0,619,3038,7541,5386,1160,525,27
2023-06-05 19:00:00,2023,6,5,19,0,0,0,366,1796,4457,3184,686,338,13
2023-06-05 20:00:00,2023,6,5,20,0,0,0,583,1365,2761,1593,892,308,7
2023-06-05 21:00:00,2023,6,5,21,0,0,0,587,1375,2781,1604,898,231,14
2023-06-05 22:00:00,2023,6,5,22,0,0,0,548,1285,2598,1499,839,138,10
2023-06-05 23:00:00,2023,6,5,23,0,0,0,286,669,1353,781,437,62,2
2023-06-06 00:00:00,2023,6,6,0,1,0,1,139,223,231,126,260,6,0
2023-06-06 05:00:00,2023,6,6,5,1,0,1,59,96,99,54,112,98,0
2023-06-06 06:00:00,2023,6,6,6,1,0,1,125,201,208,114,234,332,1
2023-06-06 07:00:00,2023,6,6,7,1,0,1,55,235,342,200,117,182,0
2023-06-06 08:00:00,2023,6,6,8,1,0,1,102,437,637,372,218,165,11
2023-06-06 09:00:00,2023,6,6,9,1,0,1,160,686,1001,584,343,236,5
2023-06-06 10:00:00,2023,6,6,10,1,0,1,417,670,695,380,782,283,17
2023-06-06 11:00:00,2023,6,6,11,1,0,1,465,747,775,424,872,384,9
2023-06-06 12:00:00,2023,6,6,12,1,0,1,552,888,921,503,1036,304,17
2023-06-06 13:00:00,2023,6,6,13,1,0,1,640,1029,1067,584,1201,348,9
2023-06-06 14:00:00,2023,6,6,14,1,0,1,602,967,1003,549,1129,396,28
2023-06-06 15:00:00,2023,6,6,15,1,0,1,670,1077,1117,611,1257,416,18
2023-06-06 16:00:00,2023,6,6,16,1,0,1,714,1147,1190,651,1338,369,30
2023-06-06 17:00:00,2023,6,6,17,1,0,1,395,1329,1692,1145,906,311,21
2023-06-06 18:00:00,2023,6,6,18,1,0,1,342,1153,1467,993,786,197,19
2023-06-06 19:00:00,2023,6,6,19,1,0,1,288,969,1233,835,661,224,16
2023-06-06 20:00:00,2023,6,6,20,1,0,1,606,973,1009,552,1135,170,13
2023-06-06 21:00:00,2023,6,6,21,1,0,1,608,977,1013,554,1140,149,22
2023-06-06 22:00:00,2023,6,6,22,1,0,1,540,867,899,492,1012,82,9
2023-06-06 23:00:00,2023,6,6,23,1,0,1,243,391,405,222,456,41,4
2023-06-07 00:00:00,2023,6,7,0,2,0,0,0,0,0,0,0,1,0
2023-06-07 05:00:00,2023,6,7,5,2,0,0,32,74,150,86,48,302,1
2023-06-07 06:00:00,2023,6,7,6,2,0,0,191,447,903,521,292,594,1
2023-06-07 07:00:00,2023,6,7,7,2,0,0,223,1395,3967,2441,391,441,0
2023-06-07 08:00:00,2023,6,7,8,2,0,0,428,2672,7599,4676,748,536,5
2023-06-07 09:00:00,2023,6,7,9,2,0,0,393,2456,6983,4297,688,701,4
2023-06-07 10:00:00,2023,6,7,10,2,0,0,570,1335,2699,1557,872,854,10
2023-06-07 11:00:00,2023,6,7,11,2,0,0,392,918,1856,1071,600,812,12
